ID,Description,baseRec_mp,baseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armer,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory01,equip_Accessory02,equip_Accessory03,equip_Accessory04,equip_Accessory05,equip_Skill_01,equip_Skill_02,equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLv,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,bodyScaleAbdomen,bodyScaleArm,bodyScaleLeg,gestureId0,gestureId1,gestureId2,gestureId3,gestureId4,gestureId5,gestureId6,npcPlayerType,npcPlayerDrawType,npcPlayerSex,vowType:4,voiceType,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armer_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,secondaryItem_01,secondaryItem_02,secondaryItem_03,secondaryItem_04,secondaryItem_05,secondaryItem_06,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06
111,"111_【12月末版】刀　双剣　銃　松明　LV8",0.0,0.0,0.0,1000,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,8,14,12,20,11,14,7,7,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,2000002,4000002,6000002,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
112,"112_【12月末版】刀　双剣　銃　松明　LV16",0.0,0.0,0.0,3000,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,16,16,12,21,12,16,9,7,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,2000004,4000004,6000004,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
113,"113_【12月末版】刀　双剣　銃　松明　LV24",0.0,0.0,0.0,5000,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,24,18,12,23,12,18,10,7,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,2000005,4000005,6000005,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
120,"120_【12月末版】斧竿　ノコナタ　銃　松明　LV0",0.0,0.0,0.0,0,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,11,12,20,11,11,7,7,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,5000000,7000000,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
121,"121_【12月末版】斧竿　ノコナタ　銃　松明　LV8",0.0,0.0,0.0,1000,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,8,11,15,23,13,11,7,7,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,5000002,7000002,6000002,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
122,"122_【12月末版】斧竿　ノコナタ　銃　松明　LV16",0.0,0.0,0.0,3000,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,16,12,19,23,16,11,7,7,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,5000004,7000004,6000004,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
123,"123_【12月末版】斧竿　ノコナタ　銃　松明　LV24",0.0,0.0,0.0,5000,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,24,14,19,23,17,11,10,7,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,5000005,7000005,6000005,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
130,"130_【α版】 LV000　初期キャラ　素手／素手／素手／素手",0.0,0.0,0.0,0,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,11,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
131,"131_【α版】 LV000　装備あり版　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,0,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,2100,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,11,9,10,8,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7000000,4000000,6000000,17000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
132,"132_【α版】 LV010　聖堂街A　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,1000,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,2100,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,10,15,13,0,13,12,11,9,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7000200,4000200,6000200,17000200,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
133,"133_【α版】 LV030　墓地街　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,5000,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,2100,2020,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,30,18,15,0,17,15,15,13,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7000500,4000500,6000500,17000500,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
134,"134_【α版】 LV050　トラップロード　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,20000,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,-1,-1,-1,2100,2020,2060,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,50,21,18,0,20,18,19,17,0,0,0,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7001000,4001000,6001000,17001000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
135,"135_【α版】 LV070　聖堂街C　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,30000,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,1000,1021,-1,2100,2020,2060,2070,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,70,24,22,0,23,22,21,21,0,0,0,10,5,6,0,1,1,1,1,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7001200,4001200,6001200,17001200,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
136,"136_【α版】 LV090　古城　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,50000,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,1000,1021,-1,2100,2020,2060,2070,2090,-1,100,0,0,0,0,0,0,0,0,0,0,0,90,28,26,0,26,25,24,24,0,0,0,10,10,6,0,1,1,1,1,1,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7001500,4001500,6001500,17001500,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
137,"137_【α版】 LV100　生贄の街2　ノコナタ／双剣／長銃／触媒",0.0,0.0,0.0,50000,-1,-1,-1,-1,60000,61000,62000,63000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,1000,1021,-1,2100,2020,2060,2070,2090,-1,100,0,0,0,0,0,0,0,0,0,0,0,100,30,28,0,28,27,25,25,0,0,0,10,10,6,0,1,1,1,1,1,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7001500,4001500,6001500,17001500,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
140,"140_【E3版】 初期キャラ　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
141,"141_【E3版】 スクショ撮影用キャラ　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
142,"142_【E3版】 回復アイテム99回キャラ　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,3,7,1,1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
150,"150_【GamesCom版】 初期キャラ①　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
151,"151_【GamesCom版】 初期キャラ①　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
152,"152_【GamesCom版】 初期キャラ②　都市ハンター　斧竿/素手/短銃/盾",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,5000000,-1,14000000,20000000,-1,-1,-1,-1,1001,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
153,"153_【GamesCom版】 初期キャラ④　腕裸",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,-1,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
154,"154_【GamesCom版】 初期キャラ⑤　足裸",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
155,"155_【GamesCom版】 初期キャラ⑥　全裸",0.0,0.0,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,7000000,-1,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
160,"160_【βテスト版】 初期キャラ①　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,7090100,-1,6090100,20090100,-1,-1,-1,-1,1000,200,205,111,120,-1,-1,1,1,1,1,0,0
161,"161_【βテスト版】 初期キャラ②　都市ハンター　斧竿/素手/短銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,5090100,-1,14090100,20090100,-1,-1,-1,-1,1000,200,205,111,120,-1,-1,1,1,1,1,0,0
162,"162_【βテスト版】 初期キャラ③　都市ハンター　剣槌/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,16,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,8090100,-1,6090100,20090100,-1,-1,-1,-1,1000,200,205,111,120,-1,-1,1,1,1,1,0,0
163,"163_【βテスト版】 初期キャラ④　切り裂きジャック　双剣/素手/短銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,180000,181000,182000,183000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,12,12,8,10,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,4090100,-1,14090100,20090100,-1,-1,-1,-1,1000,200,205,111,120,-1,-1,1,1,1,1,0,0
170,"170_【TGS版】 初期キャラ①　都市ハンター　ノコナタ/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,7090100,-1,6090100,20090100,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
171,"171_【TGS版】 初期キャラ②　都市ハンター　斧竿/素手/短銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,5090100,-1,14090100,20090100,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
172,"172_【TGS版】 初期キャラ③　都市ハンター　剣槌/素手/長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,16,10,6,8,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,8090100,-1,6090100,20090100,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
173,"173_【TGS版】 初期キャラ④　切り裂きジャック　双剣/素手/短銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,180000,181000,182000,183000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,-1,-1,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,12,12,8,10,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,-1,-1,0,0,1,0,0,4090100,-1,14090100,20090100,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
180,"180_プレイ動画撮影用①　都市ハンター　ノコナタ/杖鞭/工房長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,70000,71000,72000,73000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1410,1412,-1,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,20,20,0,2,0,20,99,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,7000000,22000000,6000000,20000000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
181,"181_プレイ動画撮影用②　教会の下僕（白）　剣槌/素手/教会長銃/火炎放射器",0.0,0.0,0.0,0,-1,-1,-1,-1,290000,291000,112000,293000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1410,1412,1200,-1,-1,-1,-1,-1,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,20,20,0,2,0,20,99,1,10,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,5,6,0,0,1,0,0,8000000,-1,6100000,18100000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
182,"182_プレイ動画撮影用③　ヴァンパイア　銃剣/杖鞭/ヴァンパイア短銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,80000,81000,82000,83000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1410,1412,-1,-1,-1,-1,-1,-1,1000,8021,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,20,20,0,2,0,20,99,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,4,5,6,0,0,0,0,0,10100000,22000000,14100000,20000000,-1,-1,-1,-1,1000,200,205,225,111,120,-1,1,1,1,1,1,0
183,"182_プレイ動画撮影用④　旧ハンター装備　ノコナタ/剣鎌/工房長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,10000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1240,1200,1220,5000000,8000000,14000000,-1,-1,1000,8098,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,20,20,0,2,0,20,20,20,20,1,1,1,0,0,2,0,0,0,0,0,0,1,2,3,4,5,6,0,0,1,0,0,7000000,5100000,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
184,"184_プレイ動画撮影用⑤　処刑人装備　斧竿/ノコナタ/工房長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,160000,161000,162000,163000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1240,1200,1220,7100000,8000000,14000000,-1,-1,1000,8002,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,20,20,0,2,0,20,20,20,20,1,1,1,0,0,2,0,0,0,0,0,0,1,2,3,4,5,6,0,0,1,0,0,5000000,7000000,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
185,"185_プレイ動画撮影用⑥　上級ハンター装備　ノコナタ/ノコヤリ/工房長銃/松明",0.0,0.0,0.0,0,-1,-1,-1,-1,50000,51000,52000,53000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1240,1200,1220,5000000,8000000,14000000,-1,-1,1000,8096,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,20,20,0,2,0,20,20,20,20,1,1,1,0,0,2,0,0,0,0,0,0,1,2,3,4,5,6,0,0,1,0,0,7000000,7100000,6000000,20000000,-1,-1,-1,-1,1000,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0
190,"190_2016TGS用_連盟の長_丸鋸/斧竿/長銃/火炎放射",0.0,0.0,0.0,0,-1,-1,-1,-1,380000,381000,382000,383000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,4312,0,0,0,0,0,0,0,1000,190,0,0,0,0,0,0,0,0,0,0,0,75,40,19,0,24,20,10,12,0,8,0,20,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,1,31000800,32000800,6000800,18100800,-1,-1,-1,-1,1000,111,100,0,0,0,0,1,1,0,0,0,0
191,"191_2016TGS用_古狩人_ノコ鞭/ノコナタ/短銃/獣狩り松明",0.0,0.0,0.0,0,-1,-1,-1,-1,140000,11000,12000,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,900,1201,4312,0,0,0,0,0,0,1000,191,0,0,0,0,0,0,0,0,0,0,0,75,35,21,0,31,16,14,8,0,15,0,20,10,1,0,0,0,0,0,0,20,0,0,0,0,0,0,1,21,12,3,2,8,0,0,1,0,0,24000800,7000800,14000800,20000800,-1,-1,-1,-1,1000,111,100,0,0,0,0,1,1,0,0,0,0
