ID,Description,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,atkSuperArmorCorrection,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,atkSuperArmor,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,atkSize,defMaterial,defSfxMaterial,hitSourceType,throwFlag,disableGuard:1,disableStaminaAttack:1,disableHitSpEffect:1,IgnoreNotifyMissSwingForAI:1,repeatHitSfx:1,isArrowAtk:1,isGhostAtk:1,isDisableNoDamage:1,atkPow_forSfxSe,atkDir_forSfxSe,opposeTarget:1,friendlyTarget:1,selfTarget:1,isChargeAtk:1,isShareHitList:1,isCheckObjPenetration:1,regainableSlotId,deathcauseId,decalId1,decalId2,appearAiSoundId,hitAiSoundId,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale
3115,"共通攻撃【着地・c2950スケルトン（獣）】",1.0,0.5,0.5,0.5,0.6000000238418579,0.0,-1,-1,-1,-1,-1,5,4,1,3,7,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3116,"共通攻撃【吹っ飛ぶ・c2950スケルトン（獣）】",0.8999999761581421,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3117,"共通攻撃【落下・c2960トーテムスケルトン】",0.6000000238418579,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,72,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3118,"共通攻撃【着地・c2960トーテムスケルトン】",0.5,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,72,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3119,"共通攻撃【落下・c3090大蚊】",0.6000000238418579,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3120,"共通攻撃【吹っ飛ぶ・c3090大蚊】",0.6000000238418579,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3121,"共通攻撃【落下・c3200うごめく腐肉】",0.800000011920929,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3122,"共通攻撃【着地・c3200うごめく腐肉】",0.8999999761581421,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,15,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3123,"共通攻撃【落下・c3210たまご背負い】",0.6000000238418579,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,201,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3124,"共通攻撃【着地・c3210たまご背負い】",0.5,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,201,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3125,"共通攻撃【吹っ飛ぶ・c3210たまご背負い】",0.5400000214576721,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,202,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3126,"共通攻撃【落下・c3220寄生虫】",0.6000000238418579,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3127,"共通攻撃【着地・c3220寄生虫】",0.5,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3128,"共通攻撃【吹っ飛ぶ・c3220寄生虫】",0.6000000238418579,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3129,"共通攻撃【ステップ・c3270バジリスク】",0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0,0.0,-1,-1,-1,-1,-1,3,4,1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3130,"共通攻撃【落下・c3270バジリスク】",0.800000011920929,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,201,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,999,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3131,"共通攻撃【着地・c3270バジリスク】",0.800000011920929,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,201,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3132,"共通攻撃【落下・ｃ3290王蟲と蚊】",1.5,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,201,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3133,"共通攻撃【着地・ｃ3290王蟲と蚊】",1.5,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,201,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3134,"共通攻撃【落下・ｃ3300結晶トカゲ】",0.6000000238418579,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,6,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3135,"共通攻撃【着地・ｃ3300結晶トカゲ】",0.6000000238418579,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,6,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3136,"共通攻撃【吹っ飛ぶ・ｃ3300結晶トカゲ】",0.6000000238418579,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,6,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3137,"共通攻撃【ステップ・ｃ3340公使の黒犬】",0.5,0.5,0.5,0.5,0.0,0.0,-1,-1,-1,-1,-1,3,4,1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3138,"共通攻撃【吹っ飛ぶ・ｃ3340公使の黒犬】",0.33000001311302185,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,5,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3139,"共通攻撃【落下・c3350動く樹】",2.0,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3140,"共通攻撃【着地・ｃ3350動く樹】",2.0,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3141,"共通攻撃【落下・c3380大ヒル】",0.6000000238418579,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3142,"共通攻撃【着地・c3380大ヒル】",0.6000000238418579,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3143,"共通攻撃【吹っ飛ぶ・c3380大ヒル】",0.6000000238418579,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3144,"共通攻撃【ステップ・ｃ3410カエルエイ】",0.5,0.5,0.5,0.5,0.0,0.0,-1,-1,-1,-1,-1,3,4,1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3145,"共通攻撃【吹っ飛ぶ・ｃ3410カエルエイ】",0.699999988079071,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3146,"共通攻撃【ステップ・ｃ5360口裂け大猫】",1.600000023841858,0.6000000238418579,0.6000000238418579,0.0,0.0,0.0,-1,-1,-1,-1,-1,5,3,4,0,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3147,"共通攻撃【落下・ｃ5360口裂け大猫】",1.600000023841858,0.6000000238418579,0.6000000238418579,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,5,3,4,0,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,999,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3148,"共通攻撃【着地・ｃ5360口裂け大猫】",1.600000023841858,0.6000000238418579,0.6000000238418579,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,5,3,4,0,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3149,"共通攻撃【吹っ飛ぶ・ｃ5360口裂け大猫】",1.600000023841858,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3150,"共通攻撃【ステップ（右足）・c2320アイアンゴーレム】",0.699999988079071,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3151,"共通攻撃【ステップ（左足）・c2320アイアンゴーレム】",0.699999988079071,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3152,"共通攻撃【落下・ｃ2320アイアンゴーレム】",1.5,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,201,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,999,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3153,"共通攻撃【着地・ｃ2320アイアンゴーレム】",1.7999999523162842,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,201,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3154,"共通攻撃【ステップ・c5210聖剣の狼】",0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.6000000238418579,0.0,-1,-1,-1,-1,-1,1,2,3,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3155,"共通攻撃【ステップ（後ろ足のみ）・c5210聖剣の狼】",0.699999988079071,0.699999988079071,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,3,4,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3156,"共通攻撃【落下・c5210聖剣の狼】",0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.41999998688697815,0.0,-1,-1,-1,-1,-1,3,4,1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,999,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3157,"共通攻撃【着地・c5210聖剣の狼】",0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.6000000238418579,0.0,-1,-1,-1,-1,-1,3,4,1,2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3158,"共通攻撃【ステップ・c5280焔の魔女クラグスパイダー】",1.399999976158142,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3159,"共通攻撃【落下・c5280焔の魔女クラグスパイダー】",1.399999976158142,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,201,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,999,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3160,"共通攻撃【着地・c5280焔の魔女クラグスパイダー】",1.399999976158142,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,201,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3161,"共通攻撃【落下・c5320皇母妹】",0.6000000238418579,0.0,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,999,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3162,"共通攻撃【着地・c5320皇母妹】",0.5,0.0,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3163,"共通攻撃【吹っ飛ぶ・c5320皇母妹】",0.6000000238418579,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3164,"共通攻撃【落下・c5350ガーゴイル】",0.699999988079071,0.699999988079071,0.0,0.0,0.41999998688697815,0.0,-1,-1,-1,-1,-1,3,4,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,100,0,999,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3165,"共通攻撃【着地・c5350ガーゴイル】",0.699999988079071,0.699999988079071,0.0,0.0,0.6000000238418579,0.0,-1,-1,-1,-1,-1,3,4,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3166,"共通攻撃【ステップ・c5350ガーゴイル】",0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.0,0.0,-1,-1,-1,-1,-1,3,4,6,38,-1,-1,39,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3167,"共通攻撃【吹っ飛ぶ・c5350ガーゴイル】",1.0,0.0,0.0,0.0,1.399999976158142,0.0,-1,-1,-1,-1,-1,201,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
3168,"共通攻撃【ステップ・c2260ヤリデーモン】",0.6000000238418579,0.5,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,3,2,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,100,-1,-1,0,0,100,0,1.3300000429153442,1.0
