ID,Description,sortId,wanderingEquipId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,fixPrice,basicPrice,sellValue,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,corectSARecover,originEquipPro,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxZ,qwcId,equipModelId,iconIdM,iconIdF,knockBack,knockbackBounceRate,durability,durabilityMax,saDurability,defFlickPower,defensePhysics,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistDisease,resistBlood,resistCurse,reinforceTypeId,compTrophySedId,shopLv,knockbackParamId,flickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,defenseMaterial,defenseMaterialSfx,partsDmgType,defenseMaterial_Weak,defenseMaterialSfx_Weak,isDeposit:1,headEquip:1,bodyEquip:1,armEquip:1,legEquip:1,useFaceScale:1,invisibleFlag00:1,invisibleFlag01:1,invisibleFlag02:1,invisibleFlag03:1,invisibleFlag04:1,invisibleFlag05:1,invisibleFlag06:1,invisibleFlag07:1,invisibleFlag08:1,invisibleFlag09:1,invisibleFlag10:1,invisibleFlag11:1,invisibleFlag12:1,invisibleFlag13:1,invisibleFlag14:1,invisibleFlag15:1,invisibleFlag16:1,invisibleFlag17:1,invisibleFlag18:1,invisibleFlag19:1,invisibleFlag20:1,invisibleFlag21:1,invisibleFlag22:1,invisibleFlag23:1,invisibleFlag24:1,invisibleFlag25:1,invisibleFlag26:1,invisibleFlag27:1,invisibleFlag28:1,invisibleFlag29:1,invisibleFlag30:1,invisibleFlag31:1,invisibleFlag32:1,invisibleFlag33:1,invisibleFlag34:1,invisibleFlag35:1,invisibleFlag36:1,invisibleFlag37:1,invisibleFlag38:1,invisibleFlag39:1,invisibleFlag40:1,invisibleFlag41:1,invisibleFlag42:1,invisibleFlag43:1,invisibleFlag44:1,invisibleFlag45:1,invisibleFlag46:1,invisibleFlag47:1,disableMultiDropShare:1,simpleModelForDlc:1,isGuestDrop:1,shotDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,resistTherianthrope,invisibleFlag48:1,invisibleFlag49:1,invisibleFlag50:1,invisibleFlag51:1,invisibleFlag52:1,invisibleFlag53:1,invisibleFlag54:1,invisibleFlag55:1,invisibleFlag56:1,invisibleFlag57:1,invisibleFlag58:1,invisibleFlag59:1,invisibleFlag60:1,invisibleFlag61:1,invisibleFlag62:1,repositoryCategory,trophySeqId
301000,"悪夢の主（ガウン無）_胴",220011,821000,-1,-1,-1,750,200,8640,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,6310,2206,2207,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,31,35,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9100000262260437,0.9300000071525574,0.9399999976158142,0.9399999976158142,0.8600000143051147,0.9399999976158142,0.9300000071525574,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
311000,"娼婦_胴",260010,811000,-1,-1,-1,750,200,1200,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7100,2208,2210,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,31,27,0,-1,-1,1,0,2,3,1,59,59,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0.8700000047683716,0.949999988079071,0.9399999976158142,0.9599999785423279,0.9399999976158142,0.9599999785423279,0.9300000071525574,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
313000,"娼婦_脚",260030,913000,-1,-1,-1,750,200,2000,2.799999952316284,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7100,2209,2211,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,18,16,0,-1,-1,1,0,6,3,3,59,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079071,0.9599999785423279,0.949999988079071,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.949999988079071,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
320000,"偏屈な老人_頭",280000,820000,-1,-1,-1,750,200,30,1.2000000476837158,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7200,2212,2214,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,11,13,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9900000095367432,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9399999976158142,0.9700000286102295,8,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,-1
321000,"偏屈な老人_胴",280010,821000,-1,-1,-1,750,200,60,4.699999809265137,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,7200,2213,2215,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,35,38,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,0.9599999785423279,0.8999999761581421,0.9399999976158142,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
330000,"処刑人_頭",201000,440000,-1,-1,-1,750,200,1500,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9000,2218,2218,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,19,11,0,-1,-1,1,0,5,3,0,58,59,0,63,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9700000286102295,0.949999988079071,0.9700000286102295,0.949999988079071,0.9599999785423279,0.9700000286102295,0.949999988079071,9,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,3,-1
331000,"処刑人_胴",201010,991000,-1,-1,-1,750,200,3000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9000,2219,2219,0,0,1,0,0,0,0,0,0,0,0,0,0,53,1,59,33,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9399999976158142,0.8999999761581421,0.9399999976158142,0.8999999761581421,0.9100000262260437,0.9300000071525574,0.8899999856948853,29,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,-1
332000,"処刑人_腕",201020,952000,-1,-1,-1,750,200,1500,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9000,2220,2220,0,0,1,0,0,0,0,0,0,0,0,0,0,27,1,31,17,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9599999785423279,0.9399999976158142,0.9599999785423279,0.9399999976158142,0.949999988079071,0.9599999785423279,0.9399999976158142,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1
333000,"処刑人_脚",201030,983000,-1,-1,-1,750,200,1500,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9000,2221,2221,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,34,19,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.9399999976158142,0.9599999785423279,0.9399999976158142,0.949999988079071,0.949999988079071,0.9399999976158142,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1
340000,"乞食ハンター_頭",61000,450000,-1,-1,-1,750,200,500,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9100,2222,2222,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,19,2,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9599999785423279,0.9399999976158142,0.9599999785423279,0.949999988079071,0.9399999976158142,0.949999988079071,0.949999988079071,18,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1
341000,"乞食ハンター_胴",61010,451000,-1,-1,-1,750,200,1000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9100,2223,2223,0,0,1,0,0,0,0,0,0,0,0,0,0,56,1,58,9,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9100000262260437,0.8799999952316284,0.9200000166893005,0.9100000262260437,0.8899999856948853,0.9100000262260437,0.8899999856948853,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
342000,"乞食ハンター_腕",61020,732000,-1,-1,-1,750,200,500,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9100,2224,2224,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,31,4,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9399999976158142,0.9399999976158142,0.9599999785423279,0.9599999785423279,0.949999988079071,0.9599999785423279,0.949999988079071,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
343000,"乞食ハンター_脚",61030,453000,-1,-1,-1,750,200,500,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9100,2225,2225,0,0,1,0,0,0,0,0,0,0,0,0,0,38,1,33,5,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9399999976158142,0.9300000071525574,0.949999988079071,0.949999988079071,0.9399999976158142,0.949999988079071,0.9399999976158142,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1
350000,"闇落ちハンター（マント有）_頭",42000,940000,-1,-1,-1,750,200,1000,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9200,2226,2226,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,5,13,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.949999988079071,0.949999988079071,0.9700000286102295,0.9599999785423279,0.9700000286102295,0.9399999976158142,0.9800000190734863,19,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,-1
351000,"闇落ちハンター（マント有）_胴",42010,991000,-1,-1,-1,750,200,2000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9200,2227,2227,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,19,44,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8999999761581421,0.8999999761581421,0.9300000071525574,0.9200000166893005,0.9300000071525574,0.8799999952316284,0.949999988079071,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
352000,"闇落ちハンター（マント有）_腕",42020,952000,-1,-1,-1,750,200,1000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9200,2228,2228,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,10,23,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9399999976158142,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,0.9300000071525574,0.9599999785423279,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
353000,"闇落ちハンター（マント有）_脚",42030,983000,-1,-1,-1,750,200,1000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9200,2229,2229,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,11,25,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9399999976158142,0.9399999976158142,0.949999988079071,0.9399999976158142,0.949999988079071,0.9300000071525574,0.9599999785423279,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
360000,"闇落ちハンター（マント無）_頭",43000,920000,-1,-1,-1,750,200,1100,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9210,2230,2230,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,5,17,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9700000286102295,0.9700000286102295,0.9399999976158142,0.9599999785423279,0.9700000286102295,0.9800000190734863,0.9599999785423279,13,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-1
361000,"闇落ちハンター（マント無）_胴",43010,821000,-1,-1,-1,750,200,2200,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9210,2231,2231,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,23,38,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8899999856948853,0.8899999856948853,0.9300000071525574,0.9200000166893005,0.9399999976158142,0.8799999952316284,0.949999988079071,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
363000,"闇落ちハンター（マント無）_脚",43030,983000,-1,-1,-1,750,200,1100,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9210,2232,2232,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,13,20,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9300000071525574,0.9300000071525574,0.949999988079071,0.949999988079071,0.9599999785423279,0.9300000071525574,0.9599999785423279,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
370000,"時計塔ハンター_頭",171000,460000,-1,-1,-1,750,200,21000,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9300,2233,2233,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,17,10,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9300000071525574,0.9599999785423279,0.9599999785423279,0.9599999785423279,0.9700000286102295,0.9599999785423279,0.949999988079071,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-1
371000,"時計塔ハンター_胴",171010,461000,-1,-1,-1,750,200,42000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9300,2234,2234,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,51,30,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8500000238418579,0.9200000166893005,0.9300000071525574,0.9200000166893005,0.9300000071525574,0.9399999976158142,0.9200000166893005,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
372000,"時計塔ハンター_腕",171020,952000,-1,-1,-1,750,200,21000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9300,2235,2235,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,27,15,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9300000071525574,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
373000,"時計塔ハンター_脚",171030,983000,-1,-1,-1,750,200,21000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9300,2236,2236,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,30,17,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9200000166893005,0.949999988079071,0.949999988079071,0.9399999976158142,0.949999988079071,0.949999988079071,0.949999988079071,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
380000,"連盟_頭",152000,470000,-1,-1,-1,750,200,7500,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9400,2237,2237,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,10,13,0,-1,-1,1,0,5,3,0,56,56,0,63,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.949999988079071,0.9399999976158142,0.9800000190734863,0.949999988079071,0.9800000190734863,0.9700000286102295,1.0,23,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,-1
381000,"連盟_胴",152010,471000,-1,-1,-1,750,200,10000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9400,2238,2238,0,0,1,0,0,0,0,0,0,0,0,0,0,44,1,35,23,0,-1,-1,1,0,2,3,1,58,59,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9200000166893005,0.9100000262260437,0.8999999761581421,0.9300000071525574,0.8999999761581421,0.8899999856948853,0.8799999952316284,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
382000,"連盟_腕",152020,602000,-1,-1,-1,750,200,5000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9400,2239,2239,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,17,12,0,-1,-1,1,0,1,3,2,58,59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.949999988079071,0.9399999976158142,0.9399999976158142,0.949999988079071,0.949999988079071,0.9399999976158142,0.9399999976158142,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
383000,"連盟_脚",152030,723000,-1,-1,-1,750,200,5000,0.0,-1,6300,-1,-1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9400,2240,2240,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,18,14,0,-1,-1,1,0,6,3,3,58,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.949999988079071,0.9399999976158142,0.9399999976158142,0.949999988079071,0.949999988079071,0.9399999976158142,0.9300000071525574,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
390000,"マンモスマン_頭",182000,840000,-1,-1,-1,750,200,4800,0.0,-1,6300,-1,-1,1.399999976158142,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,9500,2241,2241,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,10,6,0,-1,-1,1,0,5,3,0,58,59,0,60,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949999988079071,0.949999988079071,0.9399999976158142,0.949999988079071,0.9800000190734863,0.9800000190734863,0.9700000286102295,56,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,-1
