ID,Description,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType:3,EmittePosType:3,isAttackSFX:1,isEndlessHit:1,isPenetrateMap:1,isHitBothTeam:1,isUseSharedHitList:1,isUseMultiDmyPolyIfPlace:1,attachEffectType:2,isHitForceMagic:1,isIgnoreSfxIfHitWater:1,isIgnoreMoveStateIfHitWater:1,isHitDarkForceMagic:1,isInheritEffectToChild:1,isInheritSpeedToChild:1
261,"虫【着弾】",0,20298,-1,-1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
300,"便利石【親】",0,20133,-1,-1,2.0399999618530273,20.0,0.0,9.800000190734863,9.800000190734863,0.0,2.0,0.0,0.0,20.0,2.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-20,0,1,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301,"便利石【子】",0,-1,20233,-1,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,"魅了",1002,-1,-1,-1,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
320,"鉄の身体【はじき・ダメージ量変化】",0,-1,-1,-1,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,1130,0,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
321,"鉄の身体【移動変化】",0,-1,-1,-1,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,"鉄の身体【ダメージアニメ変化】",0,-1,-1,-1,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,1150,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,"サウンド【投げ】",0,-1,-1,-1,0.6000000238418579,0.0,0.0,60.0,60.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.05000000074505806,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"サウンド【着弾】",10000,202012,203012,-1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
340,"擬態【擬態効果】",0,-1,-1,-1,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,1500,0,341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,"擬態【移動変化】",0,-1,-1,-1,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,-1.0,0.0,0.0,0.0,0.0,0.0,1510,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350,"つきまとい",10090,202008,203008,-1,3.0,20.0,0.0,0.0,0.0,0.6000000238418579,4.0,40.0,40.0,4.0,4.0,0.3199999928474426,2.5,0.20000000298023224,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,3,120,-20,20,0,0,0,0,0,0,0,0,30,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
360,"範囲回復",10100,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799999952316284,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,3100,3110,3101,3103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
370,"触手1",12010,202010,203010,-1,0.699999988079071,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,51,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,"宇宙召喚【展開】",0,204001,-1,-1,1.0,0.699999988079071,0.0,0.0,0.0,0.0,2.0,0.0,-10.0,2.0,0.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.30000001192092896,0.0,0,0,381,0,0,0,0,0,24,0,0,7,36,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
381,"宇宙召喚【弾】",15010,202001,203001,203001,4.0,20.0,0.0,30.0,30.0,2.0,10.0,20.0,20.0,14.0,10.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.30000001192092896,0.0,0,0,382,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,255,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
382,"宇宙召喚【着弾爆発】",15011,-1,-1,-1,0.30000001192092896,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,1.399999976158142,0.30000001192092896,0.0,0.0,0.30000001192092896,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
390,"フォース",19000,203002,-1,-1,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.4000000059604645,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
400,"ガスコインのオルゴール",6,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,4640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
410,"カインの衝撃",24000,202007,-1,-1,0.20000000298023224,15.0,0.0,500.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,411,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,30,1,0,2,6,0,6,0,255,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
411,"カインの衝撃【1着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
412,"カインの衝撃【2着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
413,"カインの衝撃【3着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
414,"カインの衝撃【4着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
415,"カインの衝撃【5着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
416,"カインの衝撃【6着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
417,"カインの衝撃【7着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
418,"カインの衝撃【8着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
419,"カインの衝撃【9着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
420,"カインの衝撃【10着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
421,"カインの衝撃【11着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
422,"カインの衝撃【12着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
423,"カインの衝撃【13着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
424,"カインの衝撃【14着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
425,"カインの衝撃【15着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
426,"カインの衝撃【16着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
427,"カインの衝撃【17着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,255,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
428,"カインの衝撃【18着弾】",24000,-1,203007,-1,0.15000000596046448,0.0,0.0,60.0,60.0,0.0,33.0,0.0,0.0,33.0,33.0,0.0,0.0,0.30000001192092896,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-40,0,1,0,2,6,0,6,0,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0
452,"またたびＢ【親】",0,22721,-1,-1,4.0,0.0,0.0,0.0,12.0,1.0,15.0,0.0,-8.0,50.0,12.0,0.0,0.0,0.07999999821186066,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,123,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,30,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,"またたびＢ【子】",1201,22822,-1,-1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,"コズミックアロー_本体",15040,202050,203050,203050,0.5400000214576721,16.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
461,"コズミックアロー_非着弾時弾",0,204050,-1,-1,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,1.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
470,"怨霊弾【前に飛ぶ】",15050,202051,-1,-1,0.5,7.599999904632568,0.0,3.0,7.0,3.0,15.0,10.0,10.0,20.0,15.0,0.10000000149011612,0.0,0.15000000596046448,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,471,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,4,45,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
471,"怨霊弾【爆発】",15051,203051,-1,-1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,1.7999999523162842,0.5,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480,"蛇召喚【時間調整用_発射溜め】",0,201052,-1,-1,0.4000000059604645,5.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,0,1,0,4,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481,"蛇召喚【時間調整用_エフェクト用】",0,202052,-1,-1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
482,"蛇召喚【本体_ぱくん】",15100,-1,-1,-1,0.30000001192092896,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999523162842,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
483,"蛇召喚【本体_戻り】",15101,-1,-1,-1,0.6000000238418579,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
484,"蛇召喚【エフェクト表示用ダミー】",0,-1,-1,-1,1.399999976158142,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,"短銃_銃弾_至近距離",400,6100,6110,6110,0.14000000059604645,8.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,501,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
501,"短銃_銃弾_近距離",401,6100,6111,6111,0.11999999731779099,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,502,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
502,"短銃_銃弾_中距離",402,6100,6112,6112,0.10999999940395355,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,503,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
503,"短銃_銃弾_遠距離",403,6100,6113,6113,0.11999999731779099,6.0,0.0,5.0,5.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
504,"短銃_銃弾_着弾",404,-1,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
510,"短銃_銃弾（特殊）_至近距離",410,6105,6115,6115,0.14000000059604645,8.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,2231,0,511,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
511,"短銃_銃弾（特殊）_近距離",411,6105,6116,6116,0.11999999731779099,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,512,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
512,"短銃_銃弾（特殊）_中距離",412,6105,6117,6117,0.10999999940395355,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,513,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
513,"短銃_銃弾（特殊）_遠距離",413,6105,6118,6118,0.11999999731779099,6.0,0.0,5.0,5.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
514,"短銃_銃弾（特殊）_着弾",414,-1,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
520,"教会短銃_銃弾_至近距離",400,6120,6130,6130,0.14000000059604645,8.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,521,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
521,"教会短銃_銃弾_近距離",401,6120,6131,6131,0.11999999731779099,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,522,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
522,"教会短銃_銃弾_中距離",402,6120,6132,6132,0.10999999940395355,6.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,523,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
523,"教会短銃_銃弾_遠距離",403,6120,6133,6133,0.11999999731779099,6.0,0.0,5.0,5.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6,0,254,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
524,"教会短銃_銃弾_着弾",404,-1,-1,-1,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,-1.0,0.0,0.0,0.0,0.5,0.0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
