ID,Description,facePartsId,skinColor_R ,skinColor_G ,skinColor_B ,hairPartsId,hairColor_R ,hairColor_G ,hairColor_B ,eyeLPartsId,eyeLColor_R,eyeLColor_G,eyeLColor_B,eyeRPartsId,eyeRColor_R,eyeRColor_G,eyeRColor_B,eyebrowPartsId,eyebrowColor_R ,eyebrowColor_G ,eyebrowColor_B ,eyelashPartsId,eyelashColor_R ,eyelashColor_G ,eyelashColor_B ,beardPartsId,beardColor_R ,beardColor_G ,beardColor_B ,accessoriesPartsId,accessoriesColor_R ,accessoriesColor_G ,accessoriesColor_B ,decalPartsId,decalColor_R ,decalColor_G ,decalColor_B ,decalPosX,decalPosY,decalAngle,decalScale,chrBodyScaleHead,chrBodyScaleBreast,chrBodyScaleAbdomen,chrBodyScaleArm,chrBodyScaleLeg,age,gender,caricatureGeometry,caricatureTexture,faceGeoData00,faceGeoData01,faceGeoData02,faceGeoData03,faceGeoData04,faceGeoData05,faceGeoData06,faceGeoData07,faceGeoData08,faceGeoData09,faceGeoData10,faceGeoData11,faceGeoData12,faceGeoData13,faceGeoData14,faceGeoData15,faceGeoData16,faceGeoData17,faceGeoData18,faceGeoData19,faceGeoData20,faceGeoData21,faceGeoData22,faceGeoData23,faceGeoData24,faceGeoData25,faceGeoData26,faceGeoData27,faceGeoData28,faceGeoData29,faceGeoData30,faceGeoData31,faceGeoData32,faceGeoData33,faceGeoData34,faceGeoData35,faceGeoData36,faceGeoData37,faceGeoData38,faceGeoData39,faceGeoData40,faceGeoData41,faceGeoData42,faceGeoData43,faceGeoData44,faceGeoData45,faceGeoData46,faceGeoData47,faceGeoData48,faceGeoData49,faceGeoData50,faceGeoData51,faceGeoData52,faceGeoData53,faceGeoData54,faceGeoData55,faceGeoData56,faceGeoData57,faceGeoData58,faceGeoData59,faceGeoData60,faceTexData00,faceTexData01,faceTexData02,faceTexData03,faceTexData04,faceTexData05,faceTexData06,faceTexData07,faceTexData08,faceTexData09,faceTexData10,faceTexData11,faceTexData12,faceTexData13,faceTexData14,faceTexData15,faceTexData16,faceTexData17,faceTexData18,faceTexData19,faceTexData20,faceTexData21,faceTexData22,faceTexData23,faceTexData24,faceTexData25,faceTexData26,faceTexData27,faceTexData28,faceTexData29,faceTexData30,faceTexData31,faceTexData32,faceTexData33,faceTexData34,faceTexData35,faceGeoAsymData00,faceGeoAsymData01,faceGeoAsymData02,faceGeoAsymData03,faceGeoAsymData04,faceGeoAsymData05,faceGeoAsymData06,faceGeoAsymData07,faceGeoAsymData08,faceGeoAsymData09,faceGeoAsymData10,faceGeoAsymData11,faceGeoAsymData12,faceGeoAsymData13,faceGeoAsymData14,faceGeoAsymData15,faceGeoAsymData16,faceGeoAsymData17,faceGeoAsymData18,faceGeoAsymData19,faceGeoAsymData20,faceGeoAsymData21,faceGeoAsymData22,faceGeoAsymData23,faceGeoAsymData24,faceGeoAsymData25
2008,"NewGameプリセット顔_女8",0,135,128,125,0,118,108,88,0,128,128,128,0,128,128,128,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,88,148,128,128,128,128,128,128,78,158,128,115,128,128,128,128,128,98,128,178,118,188,178,128,128,128,128,128,128,128,128,78,188,128,128,128,178,128,128,128,148,118,128,98,118,128,128,58,128,138,88,148,168,128,128,88,108,128,128,198,88,128,128,128,128,128,128,128,128,128,128,118,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,128,128,128,128,118,98,98,68,138,128,128,128,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
2009,"NewGameプリセット顔_女9",0,148,128,113,0,0,0,0,0,110,70,80,0,110,70,80,0,74,40,10,0,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,113,148,128,128,128,128,128,108,100,158,168,148,128,195,80,148,118,98,158,128,100,138,147,128,128,128,128,128,128,128,128,118,178,128,98,165,158,88,140,90,105,128,88,148,128,90,145,115,195,138,98,128,168,128,128,128,108,188,88,118,108,128,98,128,128,128,128,128,128,128,128,118,145,158,128,128,128,128,128,128,128,128,128,118,125,165,128,128,128,128,128,110,138,88,68,158,128,128,128,208,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3000,"ベースボディ用0（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3001,"ベースボディ用1（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,64,64,64,64,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3002,"ベースボディ用2（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,0,0,0,0,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3003,"ベースボディ用3（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,192,192,192,192,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3004,"ベースボディ用4（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,255,255,255,255,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3005,"ベースボディ用5（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,255,128,255,128,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3006,"ベースボディ用6（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,255,128,255,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3007,"ベースボディ用7（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,0,128,128,128,128,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3008,"ベースボディ用8（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,255,128,128,128,128,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
3009,"ベースボディ用9（男女共用）",0,145,130,120,1,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,255,192,128,64,0,133,128,128,128,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
4000,"キャラメイクトップメニュー男性",0,145,130,120,3,0,0,0,0,100,110,90,0,100,110,90,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,180,100,0,40,128,128,128,128,128,118,48,128,128,127,127,107,127,127,127,137,107,167,127,147,137,137,107,137,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,107,77,137,157,127,127,127,127,107,157,127,77,147,157,137,87,97,127,147,127,127,117,117,127,127,127,127,127,127,127,127,128,128,128,128,128,128,128,215,128,128,128,128,128,128,128,128,128,128,118,138,148,158,128,128,128,128,108,138,98,98,128,128,128,128,158,158,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
5000,"キャラメイクトップメニュー女性",0,150,135,125,109,0,0,0,0,110,110,80,0,110,110,80,1,0,0,0,2,0,0,0,0,124,60,10,0,0,0,0,0,20,20,20,180,100,0,40,128,128,128,128,128,73,178,128,128,128,128,138,118,90,158,178,138,168,185,80,128,118,78,168,98,160,108,147,128,128,128,118,138,145,128,128,128,148,128,88,165,185,118,160,130,85,138,98,168,68,78,188,95,165,118,98,128,158,228,118,128,118,228,128,128,128,128,128,108,128,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,80,150,155,148,128,128,148,128,98,128,108,128,168,128,128,108,245,108,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6040,"血族の女王",0,145,130,120,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6070,"ニセ女医",0,160,145,135,104,155,125,120,0,100,110,90,0,100,110,90,3,40,40,20,3,0,0,0,0,150,120,70,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,0,128,88,168,128,128,77,137,157,97,97,167,137,127,117,107,107,147,127,87,187,87,117,127,127,137,127,127,127,97,127,57,127,57,177,127,97,147,147,137,127,157,117,97,97,137,37,30,167,47,137,67,118,127,137,147,117,97,147,137,197,127,127,167,127,27,127,128,128,128,128,128,128,128,135,148,128,128,128,128,128,128,128,128,128,108,128,178,195,128,128,128,128,98,138,118,8,128,128,128,138,138,138,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
6380,"悪夢の主",1,160,150,140,8,0,0,0,2,60,20,10,2,60,20,10,0,0,0,0,0,32,32,32,0,0,0,0,0,16,16,16,5,60,60,60,120,70,0,130,128,0,0,0,0,128,128,128,128,80,88,238,138,188,128,128,148,128,248,128,108,128,68,158,255,108,128,48,128,78,128,128,8,168,195,128,85,128,128,88,128,228,198,150,0,208,148,138,215,128,90,255,255,128,40,78,68,98,238,108,128,118,128,255,128,128,128,138,98,128,128,128,128,128,128,128,128,118,138,128,128,128,128,128,128,128,128,128,168,128,188,255,128,128,128,128,118,118,128,78,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6080,"偏屈な老人",2,130,120,110,3,80,60,50,1,100,90,70,2,100,90,70,7,80,60,50,1,150,145,130,6,80,60,50,0,128,128,128,1,50,50,40,101,104,255,45,228,178,215,108,138,128,128,128,128,135,131,178,188,98,128,148,158,248,128,128,128,128,128,128,228,128,128,88,128,188,128,128,218,208,68,128,188,48,128,128,138,128,128,255,255,128,128,128,188,88,128,128,128,128,128,108,68,158,128,38,178,88,128,0,128,128,108,188,128,128,128,128,128,128,128,128,128,130,108,128,128,128,128,128,128,128,128,128,68,78,128,128,128,128,128,128,108,138,128,78,128,128,128,128,128,128,127,0,255,255,255,255,255,0,0,127,0,255,127,255,127,153,255,255,255,255,255,255,12,0,0,0
6090,"孤独な老婆",2,160,150,140,102,192,192,192,8,255,255,255,8,255,255,255,7,192,192,192,1,255,255,255,0,192,192,192,0,128,128,128,1,40,40,40,140,100,100,60,235,192,192,142,105,128,128,128,128,255,127,138,138,118,138,118,138,158,58,168,100,138,38,148,88,208,158,0,78,0,128,138,18,138,118,128,138,118,128,138,118,0,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,138,118,48,118,68,138,138,118,138,118,118,138,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,118,118,128,128,128,128,128,128,229,229,25,127,229,25,25,25,127,127,229,229,127,127,25,25,229,229,25,229,229,229,127,229,229,25
6100,"感染者の乞食",100,122,110,100,3,40,20,0,1,110,80,0,1,110,80,0,0,40,20,0,0,150,145,130,5,40,20,0,0,128,128,128,1,50,50,40,101,104,255,45,148,215,178,195,128,128,128,128,128,135,131,178,188,98,128,148,158,248,128,128,128,128,128,128,228,128,128,88,108,158,128,168,128,238,68,128,188,48,128,128,138,128,48,35,0,98,228,148,158,88,128,128,128,228,128,108,68,158,128,118,138,88,128,128,128,128,108,188,128,128,128,128,128,128,128,128,128,130,108,128,128,128,128,128,128,128,128,128,68,78,128,128,128,128,128,128,118,148,98,78,128,128,128,128,113,255,0,128,128,128,128,128,128,0,0,0,128,0,0,0,255,255,0,255,0,0,255,127,255,255,255,127
6101,"感染者の乞食",2,122,110,100,3,40,20,0,1,110,80,0,1,110,80,0,0,40,20,0,0,150,145,130,5,40,20,0,0,128,128,128,1,50,50,40,101,104,255,45,148,215,178,195,128,128,128,128,128,135,131,178,188,98,128,148,158,248,128,128,128,128,128,128,228,128,128,88,108,158,128,168,128,238,68,128,188,48,128,128,138,128,48,35,0,98,228,148,158,88,128,128,128,228,128,108,68,158,128,118,138,88,128,128,128,128,108,188,128,128,128,128,128,128,128,128,128,130,108,128,128,128,128,128,128,128,128,128,68,78,128,128,128,128,128,128,118,148,98,78,128,128,128,128,113,255,0,128,128,128,128,128,128,0,0,0,128,0,0,0,255,255,0,255,0,0,255,127,255,255,255,127
6110,"娼婦（通常）",0,178,158,143,207,255,190,90,0,110,70,80,0,110,70,80,3,74,40,10,4,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,138,168,143,128,128,128,128,148,168,108,100,178,208,118,188,255,0,148,118,38,138,118,190,78,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,100,0,105,128,18,178,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,158,195,138,128,128,128,128,128,128,128,128,128,88,255,225,218,128,128,128,128,40,128,58,128,148,128,248,108,83,105,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6111,"娼婦（妊娠LV1）",0,178,158,143,207,255,190,90,0,110,70,80,0,110,70,80,3,74,40,10,4,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,138,168,138,128,128,128,128,138,198,108,100,178,208,118,188,255,0,148,118,38,138,118,190,78,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,100,0,105,128,18,178,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,65,98,128,128,128,128,128,128,128,128,128,128,215,255,255,128,128,128,128,40,128,58,128,118,128,248,178,73,155,142,127,0,127,128,128,128,128,127,128,128,128,128,128,128,127,127,127,128,128,128,128,128,128,128,128
6112,"娼婦（妊娠LV2）",0,178,158,143,207,255,190,90,0,110,70,80,0,110,70,80,3,74,40,10,4,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,138,168,138,128,128,128,128,138,198,108,100,178,208,118,188,255,0,148,118,38,138,118,190,78,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,100,0,105,128,18,178,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,138,65,98,128,128,128,128,128,128,128,128,128,128,215,255,255,128,128,128,128,40,128,58,128,118,128,248,178,73,155,142,127,0,127,128,128,128,128,127,128,128,128,128,128,128,127,127,127,128,128,128,128,128,128,128,128
6113,"娼婦（狂気）",0,160,150,140,207,255,220,180,5,110,70,80,5,110,70,80,3,74,40,10,4,78,38,0,0,124,60,10,0,128,128,128,0,20,20,20,180,100,0,40,168,0,0,138,168,138,128,128,128,128,148,168,108,100,178,208,118,188,255,0,148,118,38,138,118,190,78,77,128,128,128,128,138,145,128,128,128,198,128,68,165,148,98,40,0,105,128,18,158,128,0,245,145,255,78,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,195,138,128,128,128,128,128,128,128,128,128,88,255,225,218,128,128,128,128,70,88,58,128,128,128,248,158,63,175,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6140,"囚われの尼僧（初回生贄）",0,178,158,143,208,10,0,0,0,160,100,80,0,160,100,80,4,60,20,0,3,100,60,40,0,190,150,70,0,128,128,128,6,58,20,0,118,98,255,130,235,128,208,138,208,93,158,128,128,128,128,128,78,90,198,178,98,138,138,138,158,138,128,228,128,108,128,98,128,128,128,128,168,145,128,128,128,198,128,118,235,198,118,138,70,120,148,118,168,118,128,108,255,228,138,88,128,128,128,118,108,128,128,128,128,128,128,128,88,128,128,128,128,128,128,128,138,135,138,128,128,128,128,128,128,128,128,128,108,118,205,168,128,128,128,128,98,158,68,128,168,128,128,208,83,155,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6141,"囚われの尼僧（避難所）",0,178,158,143,208,10,0,0,0,160,100,80,0,160,100,80,4,60,20,0,3,100,60,40,0,190,150,70,0,128,128,128,6,58,20,0,118,98,255,130,235,128,208,138,208,93,158,128,128,128,128,128,78,90,198,178,98,138,138,138,158,138,128,228,128,108,128,98,128,128,128,128,168,145,128,128,128,198,128,118,235,198,118,138,70,120,148,118,168,118,128,108,255,228,138,88,128,128,128,118,108,128,128,128,128,128,128,128,88,128,128,128,128,128,128,128,138,135,138,128,128,128,128,128,128,128,128,128,108,118,205,168,128,128,128,128,98,158,68,128,168,128,128,208,83,155,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6142,"囚われの尼僧（狂気）",0,178,158,143,208,10,0,0,5,160,100,80,5,160,100,80,4,60,20,0,3,100,60,40,0,190,150,70,0,128,128,128,6,58,20,0,118,98,255,130,235,128,208,138,208,93,158,128,128,128,128,128,48,90,208,148,108,138,158,138,158,138,128,228,128,108,128,98,128,128,128,128,138,145,128,128,128,198,128,118,235,198,88,138,0,145,188,158,168,128,128,148,255,238,138,88,128,128,128,118,108,128,128,128,128,128,128,128,88,128,128,128,128,128,128,128,118,135,138,128,128,128,128,128,128,128,128,128,158,88,235,128,128,128,128,128,138,138,88,128,178,128,128,238,43,165,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6300,"獣の守護者",2,140,130,120,1,32,32,32,1,255,255,255,1,255,255,255,0,120,110,90,1,150,145,130,4,64,64,64,0,128,128,128,3,55,60,60,68,154,88,195,128,128,128,128,128,128,128,128,128,108,98,168,186,85,128,68,178,128,128,128,128,128,128,128,168,98,128,98,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,58,158,158,128,128,128,128,128,128,68,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6150,"血族狩り",0,150,135,125,8,150,120,70,0,130,130,70,0,130,130,70,7,110,80,30,1,150,145,130,6,150,120,70,0,128,128,128,1,100,100,100,181,114,255,15,128,212,255,212,192,128,128,128,128,108,168,118,168,55,158,168,128,168,128,128,128,118,128,128,188,128,128,88,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,168,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,98,128,128,128,178,108,113,145,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6160,"復讐者",0,145,130,120,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6310,"敵NPC_廃墟のハンター",1,122,110,100,8,40,20,0,1,120,90,90,1,120,90,90,0,40,20,0,0,150,145,130,5,40,20,0,0,128,128,128,5,50,50,40,121,74,255,145,148,215,178,195,128,128,128,128,128,135,131,178,188,98,128,148,158,248,128,128,128,128,128,128,228,128,128,88,108,158,128,168,128,238,68,128,188,48,128,128,138,128,48,255,248,218,128,58,238,88,128,128,128,128,128,108,68,158,128,118,138,88,128,128,128,128,108,188,128,128,128,128,128,128,128,128,128,130,108,128,128,128,128,128,128,128,128,128,68,78,128,128,128,128,128,128,118,148,98,78,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
6340,"敵NPC_生贄の3人衆1",2,117,105,95,2,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,128,128,128,0,20,20,20,180,100,0,40,128,0,0,0,0,128,128,128,128,78,128,128,168,58,118,88,88,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,132,178,148,128,128,128,128,128,68,138,128,128,128,128,128,128,128,128,128,148,128,128,128,128,128,128,128,128,128,88,128,148,138,128,128,128,128,128,128,108,78,128,128,128,128,113,255,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
