ID,Description,logicId,battleGoalID,nearDist,midDist,farDist,outDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_ToFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,ear_angX,ear_angY,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge:1,enableNaviFlg_LargeSpace:1,enableNaviFlg_Ladder:1,enableNaviFlg_Hole:1,enableNaviFlg_Door:1,enableNaviFlg_InSideWall:1,enableNaviFlg_Edge_Ordinary:1,eyeDist_forDark,battleStartDist_forDark,eyeDist_forPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,target_ArriveDist,point_ArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,goalID_ToInterest,changeStateAction_ToInterest,changeStateAction_ToNormal
6360,"生贄のNPC３",10000,6360,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,33,30,45,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6380,"トラップロード　悪夢の主",6380,6380,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,5,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,2,100,3,0,0,0
6390,"故郷　侵入NPC1",12000,6390,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,50,10,0,0,75,50,6,5,10,20,150,150,15,0,0,100,50,70,80,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6395,"故郷　侵入NPC2",10000,6395,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,10.0,15.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6400,"復讐者イベント用NPC1（ヘンリック）",10000,6400,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6401,"連盟の狩人：ヘンリック",6401,6401,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9999,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6402,"連盟の狩人：ヘンリック",6401,6401,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9999,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6410,"復讐者イベント用NPC2",12100,6410,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6420,"生贄接続NPC　近接",10000,6420,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6430,"生贄接続NPC　射撃",10000,6430,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6440,"故郷　侵入チュートリアルNPC",10000,6440,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6450,"大学　聖歌隊NPC",10000,6450,2.0,3.5,10.0,20.0,10.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,30,45,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6500,"連盟の長_敵対",10000,6500,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6501,"連盟の長_共闘vsルドウイーク",6501,6501,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6502,"連盟の長_共闘vs教区長Ω",6501,6501,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6510,"秘密を探る者_敵対",10000,6510,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6511,"秘密を探る者_共闘",6511,6511,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6520,"教会の殺し屋",10000,6520,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,50,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6525,"教会の殺し屋",10000,6525,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,50,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6530,"連盟の狩人：和装vsパール",6531,6531,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6531,"連盟の狩人：和装vs再誕者",6531,6531,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6532,"連盟の狩人：和装vsDLCルドウイーク",6531,6531,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6533,"連盟の狩人：和装vs患者B",6531,6531,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6540,"連盟の狩人：処刑人vsヤーナムの影",6541,6541,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6541,"連盟の狩人：処刑人vsロマ",6541,6541,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6542,"連盟の狩人：処刑人vsルドウイーク",6541,6541,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6545,"連盟の狩人：処刑人_敵対",10000,6541,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6550,"上位者狩りvsエーブリエータス",6551,6551,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6551,"上位者狩りvsヤーナムの女王 m29_53_90_01 3F",6551,6551,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6552,"上位者狩りvsロマ",6551,6551,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6560,"時計塔の女医",11000,11000,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
6561,"時計塔の女医_頭部のみ",11000,11000,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,0,0,2,100,0,0,0,0
6570,"完全獣化NPC",10000,6570,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6580,"聖堂NPC1",10000,6580,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,60,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6585,"聖堂NPC2",10000,6585,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,18,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6590,"地下牢NPC（共闘）",6590,6590,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6600,"トップハット狩人",6600,6600,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6602,"トップハット狩人",6600,6600,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6610,"地下牢敵対NPC",10000,6610,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6620,"恋人NPC",10000,6620,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6621,"恋人NPC ギミック起動後",10000,6620,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6630,"守護者NPC",10000,6630,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,20,10,15,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
6640,"巡礼者",6640,6640,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,10,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6650,"ヤハグル装備vsパール",6650,6650,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6651,"ヤハグル装備vs再誕者",6650,6650,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
6970,"【SP】 銃IK不具合検証用",10000,6970,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,25,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7040,"ダンジョンNPC5_1",12000,7040,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7041,"ダンジョンNPC5_1（剣槌＆教会短銃）　共闘 m29_10_90_01 3F",7041,7041,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7042,"ダンジョンNPC5_1（剣槌＆教会短銃）　共闘 m29_20_90_01 3F",7041,7041,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7043,"ダンジョンNPC5_1（剣槌＆教会短銃）　共闘 m29_30_90_01 3F",7041,7041,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,0,100,3,0,0,0
7044,"ダンジョンNPC5_1（剣槌＆教会短銃）　共闘 m29_30_90_01 4F",7041,7041,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7045,"ダンジョンNPC5_2",12000,7045,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7046,"ダンジョンNPC5_2（剣大剣＆噴霧器）　共闘 m29_53_90_01 3F",7046,7046,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7050,"ダンジョンNPC5_1（剣槌＆教会短銃）　共闘 m29_40_90_01 2F",7041,7041,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7051,"ダンジョンNPC5_1（剣槌＆教会短銃）　共闘 m29_50_90_01 2F",7041,7041,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7060,"ダンジョンNPC7",10000,7060,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
7061,"ダンジョンNPC7（拳獣＆素手）　共闘 m29_42_90_01 3F",7061,7061,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
7062,"ダンジョンNPC7（拳獣＆素手）　共闘 m29_52_90_01 3F",7061,7061,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
7070,"ダンジョンNPC8_1",10000,7070,2.0,3.5,10.0,100.0,5.0,0,-1,0,-1,-1,200,1500,0,100,75,50,6,5,10,20,150,150,40,0,0,100,50,75,100,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,100,20,100,20,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7075,"ダンジョンNPC8_2",10000,7075,2.0,3.5,10.0,100.0,5.0,0,-1,0,-1,-1,200,1500,0,100,75,50,6,5,10,20,150,150,40,0,0,100,50,75,100,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,100,20,100,20,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7120,"ダンジョンNPC11",10000,7120,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
7121,"ダンジョンNPC11（共闘）",7121,7121,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,15,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,3,0,2,100,3,0,0,0
7150,"ダンジョンNPC14",10000,7150,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,150,150,20,0,0,100,50,70,80,90,180,0,0,0,0,0,2,2,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,2,0,2,100,3,0,0,0
7160,"ダンジョンNPC15",10000,7160,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,10,0,0,75,50,6,5,10,20,300,300,20,0,0,100,50,70,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,1,0,0,0
7161,"ダンジョンNPC15（車輪＆キャノン）　共闘 m29_40_90_01 2F",7161,7161,2.0,3.5,10.0,20.0,0.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,300,300,20,0,0,100,50,15,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,1,0,0,0
7162,"ダンジョンNPC15（車輪＆キャノン）　共闘 m29_40_90_01 3F",7161,7161,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,300,300,20,0,0,100,50,15,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,1,0,0,0
7163,"ダンジョンNPC15（車輪＆キャノン）　共闘 m29_50_90_01 3F",7161,7161,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,300,300,20,0,0,100,50,15,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,1,0,0,0
7300,"ダンジョンNPC（ノコ鞭）　共闘 m29_42_90_01 3F",7300,7300,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,300,300,20,0,0,100,50,15,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,1,0,0,0
7301,"ダンジョンNPC（ノコ鞭）　共闘 m29_52_90_01 3F",7300,7300,2.0,3.5,10.0,20.0,5.0,0,-1,0,-1,-1,20,0,0,0,9999,9998,9999,5,10,20,300,300,20,0,0,100,50,15,80,90,180,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,10,10,7,7,0.0,0.0,3,3,1.0,1.0,0,0,0,1,0,0,100,1,0,0,0
