ID,Description,speffectId,categoryId,effectRank,rankMin,rankMax,disposalPrice,gemIconIdOffset,sortId:14,sortCategory:2,gemNameIdOffset,speffectId_forAtk
11318,攻撃力【打撃】固定値+ cost3 rank18,11318,20300,18,0,100,540,5,2505,0,105,-1
11319,攻撃力【打撃】固定値+ cost3 rank19,11319,20300,19,0,100,570,5,2511,0,105,-1
11320,攻撃力【打撃】固定値+ cost3 rank20,11320,20300,20,0,100,600,6,2517,0,106,-1
11401,攻撃力【打撃】固定値+ cost4 rank1,11401,20400,1,0,100,40,0,2404,0,100,-1
11402,攻撃力【打撃】固定値+ cost4 rank2,11402,20400,2,0,100,80,0,2410,0,100,-1
11403,攻撃力【打撃】固定値+ cost4 rank3,11403,20400,3,0,100,120,0,2416,0,100,-1
11404,攻撃力【打撃】固定値+ cost4 rank4,11404,20400,4,0,100,160,0,2422,0,100,-1
11405,攻撃力【打撃】固定値+ cost4 rank5,11405,20400,5,0,100,200,1,2428,0,101,-1
11406,攻撃力【打撃】固定値+ cost4 rank6,11406,20400,6,0,100,240,1,2434,0,101,-1
11407,攻撃力【打撃】固定値+ cost4 rank7,11407,20400,7,0,100,280,1,2440,0,101,-1
11408,攻撃力【打撃】固定値+ cost4 rank8,11408,20400,8,0,100,320,2,2446,0,102,-1
11409,攻撃力【打撃】固定値+ cost4 rank9,11409,20400,9,0,100,360,2,2452,0,102,-1
11410,攻撃力【打撃】固定値+ cost4 rank10,11410,20400,10,0,100,400,2,2458,0,102,-1
11411,攻撃力【打撃】固定値+ cost4 rank11,11411,20400,11,0,100,440,3,2464,0,103,-1
11412,攻撃力【打撃】固定値+ cost4 rank12,11412,20400,12,0,100,480,3,2470,0,103,-1
11413,攻撃力【打撃】固定値+ cost4 rank13,11413,20400,13,0,100,520,3,2476,0,103,-1
11414,攻撃力【打撃】固定値+ cost4 rank14,11414,20400,14,0,100,560,4,2482,0,104,-1
11415,攻撃力【打撃】固定値+ cost4 rank15,11415,20400,15,0,100,600,4,2488,0,104,-1
11416,攻撃力【打撃】固定値+ cost4 rank16,11416,20400,16,0,100,640,4,2494,0,104,-1
11417,攻撃力【打撃】固定値+ cost4 rank17,11417,20400,17,0,100,680,5,2500,0,105,-1
11418,攻撃力【打撃】固定値+ cost4 rank18,11418,20400,18,0,100,720,5,2506,0,105,-1
11419,攻撃力【打撃】固定値+ cost4 rank19,11419,20400,19,0,100,760,5,2512,0,105,-1
11420,攻撃力【打撃】固定値+ cost4 rank20,11420,20400,20,0,100,800,6,2518,0,106,-1
11501,攻撃力【打撃】固定値+ cost5 rank1,11501,20500,1,0,100,50,0,2405,0,100,-1
11502,攻撃力【打撃】固定値+ cost5 rank2,11502,20500,2,0,100,100,0,2411,0,100,-1
11503,攻撃力【打撃】固定値+ cost5 rank3,11503,20500,3,0,100,150,0,2417,0,100,-1
11504,攻撃力【打撃】固定値+ cost5 rank4,11504,20500,4,0,100,200,0,2423,0,100,-1
11505,攻撃力【打撃】固定値+ cost5 rank5,11505,20500,5,0,100,250,1,2429,0,101,-1
11506,攻撃力【打撃】固定値+ cost5 rank6,11506,20500,6,0,100,300,1,2435,0,101,-1
11507,攻撃力【打撃】固定値+ cost5 rank7,11507,20500,7,0,100,350,1,2441,0,101,-1
11508,攻撃力【打撃】固定値+ cost5 rank8,11508,20500,8,0,100,400,2,2447,0,102,-1
11509,攻撃力【打撃】固定値+ cost5 rank9,11509,20500,9,0,100,450,2,2453,0,102,-1
11510,攻撃力【打撃】固定値+ cost5 rank10,11510,20500,10,0,100,500,2,2459,0,102,-1
11511,攻撃力【打撃】固定値+ cost5 rank11,11511,20500,11,0,100,550,3,2465,0,103,-1
11512,攻撃力【打撃】固定値+ cost5 rank12,11512,20500,12,0,100,600,3,2471,0,103,-1
11513,攻撃力【打撃】固定値+ cost5 rank13,11513,20500,13,0,100,650,3,2477,0,103,-1
11514,攻撃力【打撃】固定値+ cost5 rank14,11514,20500,14,0,100,700,4,2483,0,104,-1
11515,攻撃力【打撃】固定値+ cost5 rank15,11515,20500,15,0,100,750,4,2489,0,104,-1
11516,攻撃力【打撃】固定値+ cost5 rank16,11516,20500,16,0,100,800,4,2495,0,104,-1
11517,攻撃力【打撃】固定値+ cost5 rank17,11517,20500,17,0,100,850,5,2501,0,105,-1
11518,攻撃力【打撃】固定値+ cost5 rank18,11518,20500,18,0,100,900,5,2507,0,105,-1
11519,攻撃力【打撃】固定値+ cost5 rank19,11519,20500,19,0,100,950,5,2513,0,105,-1
11520,攻撃力【打撃】固定値+ cost5 rank20,11520,20500,20,0,100,1000,6,2519,0,106,-1
11601,攻撃力【打撃】固定値+ cost6 rank1,11601,20600,1,0,100,60,0,2406,0,100,-1
11602,攻撃力【打撃】固定値+ cost6 rank2,11602,20600,2,0,100,120,0,2412,0,100,-1
11603,攻撃力【打撃】固定値+ cost6 rank3,11603,20600,3,0,100,180,0,2418,0,100,-1
11604,攻撃力【打撃】固定値+ cost6 rank4,11604,20600,4,0,100,240,0,2424,0,100,-1
11605,攻撃力【打撃】固定値+ cost6 rank5,11605,20600,5,0,100,300,1,2430,0,101,-1
11606,攻撃力【打撃】固定値+ cost6 rank6,11606,20600,6,0,100,360,1,2436,0,101,-1
11607,攻撃力【打撃】固定値+ cost6 rank7,11607,20600,7,0,100,420,1,2442,0,101,-1
11608,攻撃力【打撃】固定値+ cost6 rank8,11608,20600,8,0,100,480,2,2448,0,102,-1
11609,攻撃力【打撃】固定値+ cost6 rank9,11609,20600,9,0,100,540,2,2454,0,102,-1
11610,攻撃力【打撃】固定値+ cost6 rank10,11610,20600,10,0,100,600,2,2460,0,102,-1
11611,攻撃力【打撃】固定値+ cost6 rank11,11611,20600,11,0,100,660,3,2466,0,103,-1
11612,攻撃力【打撃】固定値+ cost6 rank12,11612,20600,12,0,100,720,3,2472,0,103,-1
11613,攻撃力【打撃】固定値+ cost6 rank13,11613,20600,13,0,100,780,3,2478,0,103,-1
11614,攻撃力【打撃】固定値+ cost6 rank14,11614,20600,14,0,100,840,4,2484,0,104,-1
11615,攻撃力【打撃】固定値+ cost6 rank15,11615,20600,15,0,100,900,4,2490,0,104,-1
11616,攻撃力【打撃】固定値+ cost6 rank16,11616,20600,16,0,100,960,4,2496,0,104,-1
11617,攻撃力【打撃】固定値+ cost6 rank17,11617,20600,17,0,100,1020,5,2502,0,105,-1
11618,攻撃力【打撃】固定値+ cost6 rank18,11618,20600,18,0,100,1080,5,2508,0,105,-1
11619,攻撃力【打撃】固定値+ cost6 rank19,11619,20600,19,0,100,1140,5,2514,0,105,-1
11620,攻撃力【打撃】固定値+ cost6 rank20,11620,20600,20,0,100,1200,6,2520,0,106,-1
12101,攻撃力【刺突】固定値+ cost1 rank1,12101,30100,1,0,100,10,0,2601,0,200,-1
12102,攻撃力【刺突】固定値+ cost1 rank2,12102,30100,2,0,100,20,0,2607,0,200,-1
12103,攻撃力【刺突】固定値+ cost1 rank3,12103,30100,3,0,100,30,0,2613,0,200,-1
12104,攻撃力【刺突】固定値+ cost1 rank4,12104,30100,4,0,100,40,0,2619,0,200,-1
12105,攻撃力【刺突】固定値+ cost1 rank5,12105,30100,5,0,100,50,1,2625,0,201,-1
12106,攻撃力【刺突】固定値+ cost1 rank6,12106,30100,6,0,100,60,1,2631,0,201,-1
12107,攻撃力【刺突】固定値+ cost1 rank7,12107,30100,7,0,100,70,1,2637,0,201,-1
12108,攻撃力【刺突】固定値+ cost1 rank8,12108,30100,8,0,100,80,2,2643,0,202,-1
12109,攻撃力【刺突】固定値+ cost1 rank9,12109,30100,9,0,100,90,2,2649,0,202,-1
12110,攻撃力【刺突】固定値+ cost1 rank10,12110,30100,10,0,100,100,2,2655,0,202,-1
12111,攻撃力【刺突】固定値+ cost1 rank11,12111,30100,11,0,100,110,3,2661,0,203,-1
12112,攻撃力【刺突】固定値+ cost1 rank12,12112,30100,12,0,100,120,3,2667,0,203,-1
12113,攻撃力【刺突】固定値+ cost1 rank13,12113,30100,13,0,100,130,3,2673,0,203,-1
12114,攻撃力【刺突】固定値+ cost1 rank14,12114,30100,14,0,100,140,4,2679,0,204,-1
12115,攻撃力【刺突】固定値+ cost1 rank15,12115,30100,15,0,100,150,4,2685,0,204,-1
12116,攻撃力【刺突】固定値+ cost1 rank16,12116,30100,16,0,100,160,4,2691,0,204,-1
12117,攻撃力【刺突】固定値+ cost1 rank17,12117,30100,17,0,100,170,5,2697,0,205,-1
12118,攻撃力【刺突】固定値+ cost1 rank18,12118,30100,18,0,100,180,5,2703,0,205,-1
12119,攻撃力【刺突】固定値+ cost1 rank19,12119,30100,19,0,100,190,5,2709,0,205,-1
12120,攻撃力【刺突】固定値+ cost1 rank20,12120,30100,20,0,100,200,6,2715,0,206,-1
12201,攻撃力【刺突】固定値+ cost2 rank1,12201,30200,1,0,100,20,0,2602,0,200,-1
12202,攻撃力【刺突】固定値+ cost2 rank2,12202,30200,2,0,100,40,0,2608,0,200,-1
12203,攻撃力【刺突】固定値+ cost2 rank3,12203,30200,3,0,100,60,0,2614,0,200,-1
12204,攻撃力【刺突】固定値+ cost2 rank4,12204,30200,4,0,100,80,0,2620,0,200,-1
12205,攻撃力【刺突】固定値+ cost2 rank5,12205,30200,5,0,100,100,1,2626,0,201,-1
12206,攻撃力【刺突】固定値+ cost2 rank6,12206,30200,6,0,100,120,1,2632,0,201,-1
12207,攻撃力【刺突】固定値+ cost2 rank7,12207,30200,7,0,100,140,1,2638,0,201,-1
12208,攻撃力【刺突】固定値+ cost2 rank8,12208,30200,8,0,100,160,2,2644,0,202,-1
12209,攻撃力【刺突】固定値+ cost2 rank9,12209,30200,9,0,100,180,2,2650,0,202,-1
12210,攻撃力【刺突】固定値+ cost2 rank10,12210,30200,10,0,100,200,2,2656,0,202,-1
12211,攻撃力【刺突】固定値+ cost2 rank11,12211,30200,11,0,100,220,3,2662,0,203,-1
12212,攻撃力【刺突】固定値+ cost2 rank12,12212,30200,12,0,100,240,3,2668,0,203,-1
12213,攻撃力【刺突】固定値+ cost2 rank13,12213,30200,13,0,100,260,3,2674,0,203,-1
12214,攻撃力【刺突】固定値+ cost2 rank14,12214,30200,14,0,100,280,4,2680,0,204,-1
12215,攻撃力【刺突】固定値+ cost2 rank15,12215,30200,15,0,100,300,4,2686,0,204,-1
12216,攻撃力【刺突】固定値+ cost2 rank16,12216,30200,16,0,100,320,4,2692,0,204,-1
12217,攻撃力【刺突】固定値+ cost2 rank17,12217,30200,17,0,100,340,5,2698,0,205,-1
12218,攻撃力【刺突】固定値+ cost2 rank18,12218,30200,18,0,100,360,5,2704,0,205,-1
12219,攻撃力【刺突】固定値+ cost2 rank19,12219,30200,19,0,100,380,5,2710,0,205,-1
12220,攻撃力【刺突】固定値+ cost2 rank20,12220,30200,20,0,100,400,6,2716,0,206,-1
12301,攻撃力【刺突】固定値+ cost3 rank1,12301,30300,1,0,100,30,0,2603,0,200,-1
12302,攻撃力【刺突】固定値+ cost3 rank2,12302,30300,2,0,100,60,0,2609,0,200,-1
12303,攻撃力【刺突】固定値+ cost3 rank3,12303,30300,3,0,100,90,0,2615,0,200,-1
12304,攻撃力【刺突】固定値+ cost3 rank4,12304,30300,4,0,100,120,0,2621,0,200,-1
12305,攻撃力【刺突】固定値+ cost3 rank5,12305,30300,5,0,100,150,1,2627,0,201,-1
12306,攻撃力【刺突】固定値+ cost3 rank6,12306,30300,6,0,100,180,1,2633,0,201,-1
12307,攻撃力【刺突】固定値+ cost3 rank7,12307,30300,7,0,100,210,1,2639,0,201,-1
12308,攻撃力【刺突】固定値+ cost3 rank8,12308,30300,8,0,100,240,2,2645,0,202,-1
12309,攻撃力【刺突】固定値+ cost3 rank9,12309,30300,9,0,100,270,2,2651,0,202,-1
12310,攻撃力【刺突】固定値+ cost3 rank10,12310,30300,10,0,100,300,2,2657,0,202,-1
12311,攻撃力【刺突】固定値+ cost3 rank11,12311,30300,11,0,100,330,3,2663,0,203,-1
12312,攻撃力【刺突】固定値+ cost3 rank12,12312,30300,12,0,100,360,3,2669,0,203,-1
12313,攻撃力【刺突】固定値+ cost3 rank13,12313,30300,13,0,100,390,3,2675,0,203,-1
12314,攻撃力【刺突】固定値+ cost3 rank14,12314,30300,14,0,100,420,4,2681,0,204,-1
12315,攻撃力【刺突】固定値+ cost3 rank15,12315,30300,15,0,100,450,4,2687,0,204,-1
12316,攻撃力【刺突】固定値+ cost3 rank16,12316,30300,16,0,100,480,4,2693,0,204,-1
12317,攻撃力【刺突】固定値+ cost3 rank17,12317,30300,17,0,100,510,5,2699,0,205,-1
12318,攻撃力【刺突】固定値+ cost3 rank18,12318,30300,18,0,100,540,5,2705,0,205,-1
12319,攻撃力【刺突】固定値+ cost3 rank19,12319,30300,19,0,100,570,5,2711,0,205,-1
12320,攻撃力【刺突】固定値+ cost3 rank20,12320,30300,20,0,100,600,6,2717,0,206,-1
12401,攻撃力【刺突】固定値+ cost4 rank1,12401,30400,1,0,100,40,0,2604,0,200,-1
12402,攻撃力【刺突】固定値+ cost4 rank2,12402,30400,2,0,100,80,0,2610,0,200,-1
12403,攻撃力【刺突】固定値+ cost4 rank3,12403,30400,3,0,100,120,0,2616,0,200,-1
12404,攻撃力【刺突】固定値+ cost4 rank4,12404,30400,4,0,100,160,0,2622,0,200,-1
12405,攻撃力【刺突】固定値+ cost4 rank5,12405,30400,5,0,100,200,1,2628,0,201,-1
12406,攻撃力【刺突】固定値+ cost4 rank6,12406,30400,6,0,100,240,1,2634,0,201,-1
12407,攻撃力【刺突】固定値+ cost4 rank7,12407,30400,7,0,100,280,1,2640,0,201,-1
12408,攻撃力【刺突】固定値+ cost4 rank8,12408,30400,8,0,100,320,2,2646,0,202,-1
12409,攻撃力【刺突】固定値+ cost4 rank9,12409,30400,9,0,100,360,2,2652,0,202,-1
12410,攻撃力【刺突】固定値+ cost4 rank10,12410,30400,10,0,100,400,2,2658,0,202,-1
12411,攻撃力【刺突】固定値+ cost4 rank11,12411,30400,11,0,100,440,3,2664,0,203,-1
12412,攻撃力【刺突】固定値+ cost4 rank12,12412,30400,12,0,100,480,3,2670,0,203,-1
12413,攻撃力【刺突】固定値+ cost4 rank13,12413,30400,13,0,100,520,3,2676,0,203,-1
12414,攻撃力【刺突】固定値+ cost4 rank14,12414,30400,14,0,100,560,4,2682,0,204,-1
12415,攻撃力【刺突】固定値+ cost4 rank15,12415,30400,15,0,100,600,4,2688,0,204,-1
12416,攻撃力【刺突】固定値+ cost4 rank16,12416,30400,16,0,100,640,4,2694,0,204,-1
12417,攻撃力【刺突】固定値+ cost4 rank17,12417,30400,17,0,100,680,5,2700,0,205,-1
12418,攻撃力【刺突】固定値+ cost4 rank18,12418,30400,18,0,100,720,5,2706,0,205,-1
12419,攻撃力【刺突】固定値+ cost4 rank19,12419,30400,19,0,100,760,5,2712,0,205,-1
12420,攻撃力【刺突】固定値+ cost4 rank20,12420,30400,20,0,100,800,6,2718,0,206,-1
12501,攻撃力【刺突】固定値+ cost5 rank1,12501,30500,1,0,100,50,0,2605,0,200,-1
12502,攻撃力【刺突】固定値+ cost5 rank2,12502,30500,2,0,100,100,0,2611,0,200,-1
12503,攻撃力【刺突】固定値+ cost5 rank3,12503,30500,3,0,100,150,0,2617,0,200,-1
12504,攻撃力【刺突】固定値+ cost5 rank4,12504,30500,4,0,100,200,0,2623,0,200,-1
12505,攻撃力【刺突】固定値+ cost5 rank5,12505,30500,5,0,100,250,1,2629,0,201,-1
12506,攻撃力【刺突】固定値+ cost5 rank6,12506,30500,6,0,100,300,1,2635,0,201,-1
12507,攻撃力【刺突】固定値+ cost5 rank7,12507,30500,7,0,100,350,1,2641,0,201,-1
12508,攻撃力【刺突】固定値+ cost5 rank8,12508,30500,8,0,100,400,2,2647,0,202,-1
12509,攻撃力【刺突】固定値+ cost5 rank9,12509,30500,9,0,100,450,2,2653,0,202,-1
12510,攻撃力【刺突】固定値+ cost5 rank10,12510,30500,10,0,100,500,2,2659,0,202,-1
12511,攻撃力【刺突】固定値+ cost5 rank11,12511,30500,11,0,100,550,3,2665,0,203,-1
12512,攻撃力【刺突】固定値+ cost5 rank12,12512,30500,12,0,100,600,3,2671,0,203,-1
12513,攻撃力【刺突】固定値+ cost5 rank13,12513,30500,13,0,100,650,3,2677,0,203,-1
12514,攻撃力【刺突】固定値+ cost5 rank14,12514,30500,14,0,100,700,4,2683,0,204,-1
12515,攻撃力【刺突】固定値+ cost5 rank15,12515,30500,15,0,100,750,4,2689,0,204,-1
12516,攻撃力【刺突】固定値+ cost5 rank16,12516,30500,16,0,100,800,4,2695,0,204,-1
12517,攻撃力【刺突】固定値+ cost5 rank17,12517,30500,17,0,100,850,5,2701,0,205,-1
12518,攻撃力【刺突】固定値+ cost5 rank18,12518,30500,18,0,100,900,5,2707,0,205,-1
12519,攻撃力【刺突】固定値+ cost5 rank19,12519,30500,19,0,100,950,5,2713,0,205,-1
12520,攻撃力【刺突】固定値+ cost5 rank20,12520,30500,20,0,100,1000,6,2719,0,206,-1
12601,攻撃力【刺突】固定値+ cost6 rank1,12601,30600,1,0,100,60,0,2606,0,200,-1
12602,攻撃力【刺突】固定値+ cost6 rank2,12602,30600,2,0,100,120,0,2612,0,200,-1
12603,攻撃力【刺突】固定値+ cost6 rank3,12603,30600,3,0,100,180,0,2618,0,200,-1
12604,攻撃力【刺突】固定値+ cost6 rank4,12604,30600,4,0,100,240,0,2624,0,200,-1
12605,攻撃力【刺突】固定値+ cost6 rank5,12605,30600,5,0,100,300,1,2630,0,201,-1
12606,攻撃力【刺突】固定値+ cost6 rank6,12606,30600,6,0,100,360,1,2636,0,201,-1
12607,攻撃力【刺突】固定値+ cost6 rank7,12607,30600,7,0,100,420,1,2642,0,201,-1
12608,攻撃力【刺突】固定値+ cost6 rank8,12608,30600,8,0,100,480,2,2648,0,202,-1
12609,攻撃力【刺突】固定値+ cost6 rank9,12609,30600,9,0,100,540,2,2654,0,202,-1
12610,攻撃力【刺突】固定値+ cost6 rank10,12610,30600,10,0,100,600,2,2660,0,202,-1
12611,攻撃力【刺突】固定値+ cost6 rank11,12611,30600,11,0,100,660,3,2666,0,203,-1
12612,攻撃力【刺突】固定値+ cost6 rank12,12612,30600,12,0,100,720,3,2672,0,203,-1
12613,攻撃力【刺突】固定値+ cost6 rank13,12613,30600,13,0,100,780,3,2678,0,203,-1
12614,攻撃力【刺突】固定値+ cost6 rank14,12614,30600,14,0,100,840,4,2684,0,204,-1
12615,攻撃力【刺突】固定値+ cost6 rank15,12615,30600,15,0,100,900,4,2690,0,204,-1
12616,攻撃力【刺突】固定値+ cost6 rank16,12616,30600,16,0,100,960,4,2696,0,204,-1
12617,攻撃力【刺突】固定値+ cost6 rank17,12617,30600,17,0,100,1020,5,2702,0,205,-1
12618,攻撃力【刺突】固定値+ cost6 rank18,12618,30600,18,0,100,1080,5,2708,0,205,-1
12619,攻撃力【刺突】固定値+ cost6 rank19,12619,30600,19,0,100,1140,5,2714,0,205,-1
12620,攻撃力【刺突】固定値+ cost6 rank20,12620,30600,20,0,100,1200,6,2720,0,206,-1
13101,攻撃力【銃】固定値+ cost1 rank1,13101,40100,1,0,100,10,10,2801,0,300,-1
13102,攻撃力【銃】固定値+ cost1 rank2,13102,40100,2,0,100,20,10,2807,0,300,-1
13103,攻撃力【銃】固定値+ cost1 rank3,13103,40100,3,0,100,30,10,2813,0,300,-1
13104,攻撃力【銃】固定値+ cost1 rank4,13104,40100,4,0,100,40,10,2819,0,300,-1
13105,攻撃力【銃】固定値+ cost1 rank5,13105,40100,5,0,100,50,11,2825,0,301,-1
13106,攻撃力【銃】固定値+ cost1 rank6,13106,40100,6,0,100,60,11,2831,0,301,-1
13107,攻撃力【銃】固定値+ cost1 rank7,13107,40100,7,0,100,70,11,2837,0,301,-1
13108,攻撃力【銃】固定値+ cost1 rank8,13108,40100,8,0,100,80,12,2843,0,302,-1
13109,攻撃力【銃】固定値+ cost1 rank9,13109,40100,9,0,100,90,12,2849,0,302,-1
13110,攻撃力【銃】固定値+ cost1 rank10,13110,40100,10,0,100,100,12,2855,0,302,-1
13111,攻撃力【銃】固定値+ cost1 rank11,13111,40100,11,0,100,110,13,2861,0,303,-1
13112,攻撃力【銃】固定値+ cost1 rank12,13112,40100,12,0,100,120,13,2867,0,303,-1
13113,攻撃力【銃】固定値+ cost1 rank13,13113,40100,13,0,100,130,13,2873,0,303,-1
13114,攻撃力【銃】固定値+ cost1 rank14,13114,40100,14,0,100,140,14,2879,0,304,-1
13115,攻撃力【銃】固定値+ cost1 rank15,13115,40100,15,0,100,150,14,2885,0,304,-1
13116,攻撃力【銃】固定値+ cost1 rank16,13116,40100,16,0,100,160,14,2891,0,304,-1
13117,攻撃力【銃】固定値+ cost1 rank17,13117,40100,17,0,100,170,15,2897,0,305,-1
13118,攻撃力【銃】固定値+ cost1 rank18,13118,40100,18,0,100,180,15,2903,0,305,-1
13119,攻撃力【銃】固定値+ cost1 rank19,13119,40100,19,0,100,190,15,2909,0,305,-1
13120,攻撃力【銃】固定値+ cost1 rank20,13120,40100,20,0,100,200,16,2915,0,306,-1
13201,攻撃力【銃】固定値+ cost2 rank1,13201,40200,1,0,100,20,10,2802,0,300,-1
13202,攻撃力【銃】固定値+ cost2 rank2,13202,40200,2,0,100,40,10,2808,0,300,-1
13203,攻撃力【銃】固定値+ cost2 rank3,13203,40200,3,0,100,60,10,2814,0,300,-1
13204,攻撃力【銃】固定値+ cost2 rank4,13204,40200,4,0,100,80,10,2820,0,300,-1
13205,攻撃力【銃】固定値+ cost2 rank5,13205,40200,5,0,100,100,11,2826,0,301,-1
13206,攻撃力【銃】固定値+ cost2 rank6,13206,40200,6,0,100,120,11,2832,0,301,-1
13207,攻撃力【銃】固定値+ cost2 rank7,13207,40200,7,0,100,140,11,2838,0,301,-1
13208,攻撃力【銃】固定値+ cost2 rank8,13208,40200,8,0,100,160,12,2844,0,302,-1
13209,攻撃力【銃】固定値+ cost2 rank9,13209,40200,9,0,100,180,12,2850,0,302,-1
13210,攻撃力【銃】固定値+ cost2 rank10,13210,40200,10,0,100,200,12,2856,0,302,-1
13211,攻撃力【銃】固定値+ cost2 rank11,13211,40200,11,0,100,220,13,2862,0,303,-1
13212,攻撃力【銃】固定値+ cost2 rank12,13212,40200,12,0,100,240,13,2868,0,303,-1
13213,攻撃力【銃】固定値+ cost2 rank13,13213,40200,13,0,100,260,13,2874,0,303,-1
13214,攻撃力【銃】固定値+ cost2 rank14,13214,40200,14,0,100,280,14,2880,0,304,-1
13215,攻撃力【銃】固定値+ cost2 rank15,13215,40200,15,0,100,300,14,2886,0,304,-1
13216,攻撃力【銃】固定値+ cost2 rank16,13216,40200,16,0,100,320,14,2892,0,304,-1
13217,攻撃力【銃】固定値+ cost2 rank17,13217,40200,17,0,100,340,15,2898,0,305,-1
13218,攻撃力【銃】固定値+ cost2 rank18,13218,40200,18,0,100,360,15,2904,0,305,-1
13219,攻撃力【銃】固定値+ cost2 rank19,13219,40200,19,0,100,380,15,2910,0,305,-1
13220,攻撃力【銃】固定値+ cost2 rank20,13220,40200,20,0,100,400,16,2916,0,306,-1
13301,攻撃力【銃】固定値+ cost3 rank1,13301,40300,1,0,100,30,10,2803,0,300,-1
13302,攻撃力【銃】固定値+ cost3 rank2,13302,40300,2,0,100,60,10,2809,0,300,-1
13303,攻撃力【銃】固定値+ cost3 rank3,13303,40300,3,0,100,90,10,2815,0,300,-1
13304,攻撃力【銃】固定値+ cost3 rank4,13304,40300,4,0,100,120,10,2821,0,300,-1
13305,攻撃力【銃】固定値+ cost3 rank5,13305,40300,5,0,100,150,11,2827,0,301,-1
13306,攻撃力【銃】固定値+ cost3 rank6,13306,40300,6,0,100,180,11,2833,0,301,-1
13307,攻撃力【銃】固定値+ cost3 rank7,13307,40300,7,0,100,210,11,2839,0,301,-1
13308,攻撃力【銃】固定値+ cost3 rank8,13308,40300,8,0,100,240,12,2845,0,302,-1
13309,攻撃力【銃】固定値+ cost3 rank9,13309,40300,9,0,100,270,12,2851,0,302,-1
13310,攻撃力【銃】固定値+ cost3 rank10,13310,40300,10,0,100,300,12,2857,0,302,-1
13311,攻撃力【銃】固定値+ cost3 rank11,13311,40300,11,0,100,330,13,2863,0,303,-1
13312,攻撃力【銃】固定値+ cost3 rank12,13312,40300,12,0,100,360,13,2869,0,303,-1
13313,攻撃力【銃】固定値+ cost3 rank13,13313,40300,13,0,100,390,13,2875,0,303,-1
13314,攻撃力【銃】固定値+ cost3 rank14,13314,40300,14,0,100,420,14,2881,0,304,-1
13315,攻撃力【銃】固定値+ cost3 rank15,13315,40300,15,0,100,450,14,2887,0,304,-1
