ID,Description,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,refId,sfxVariationId,stamina,mp,category,heroPoint
20116,"共通攻撃【吹っ飛ぶ・c2950スケルトン（獣）】",0,0,0,0,3116,0,0,0,0,0
20117,"共通攻撃【落下・c2960トーテムスケルトン】",0,0,0,0,3117,0,0,0,0,0
20118,"共通攻撃【着地・c2960トーテムスケルトン】",0,0,0,0,3118,0,0,0,0,0
20119,"共通攻撃【落下・c3090大蚊】",0,0,0,0,3119,0,0,0,0,0
20120,"共通攻撃【吹っ飛ぶ・c3090大蚊】",0,0,0,0,3120,0,0,0,0,0
20121,"共通攻撃【落下・c3200うごめく腐肉】",0,0,0,0,3121,0,0,0,0,0
20122,"共通攻撃【着地・c3200うごめく腐肉】",0,0,0,0,3122,0,0,0,0,0
20123,"共通攻撃【落下・c3210たまご背負い】",0,0,0,0,3123,0,0,0,0,0
20124,"共通攻撃【着地・c3210たまご背負い】",0,0,0,0,3124,0,0,0,0,0
20125,"共通攻撃【吹っ飛ぶ・c3210たまご背負い】",0,0,0,0,3125,0,0,0,0,0
20126,"共通攻撃【落下・c3220寄生虫】",0,0,0,0,3126,0,0,0,0,0
20127,"共通攻撃【着地・c3220寄生虫】",0,0,0,0,3127,0,0,0,0,0
20128,"共通攻撃【吹っ飛ぶ・c3220寄生虫】",0,0,0,0,3128,0,0,0,0,0
20129,"共通攻撃【ステップ・c3270バジリスク】",0,0,0,0,3129,0,0,0,0,0
20130,"共通攻撃【落下・c3270バジリスク】",0,0,0,0,3130,0,0,0,0,0
20131,"共通攻撃【着地・c3270バジリスク】",0,0,0,0,3131,0,0,0,0,0
20132,"共通攻撃【落下・ｃ3290王蟲と蚊】",0,0,0,0,3132,0,0,0,0,0
20133,"共通攻撃【着地・ｃ3290王蟲と蚊】",0,0,0,0,3133,0,0,0,0,0
20134,"共通攻撃【落下・ｃ3300結晶トカゲ】",0,0,0,0,3134,0,0,0,0,0
20135,"共通攻撃【着地・ｃ3300結晶トカゲ】",0,0,0,0,3135,0,0,0,0,0
20136,"共通攻撃【吹っ飛ぶ・ｃ3300結晶トカゲ】",0,0,0,0,3136,0,0,0,0,0
20137,"共通攻撃【ステップ・ｃ3340公使の黒犬】",0,0,0,0,3137,0,0,0,0,0
20138,"共通攻撃【吹っ飛ぶ・ｃ3340公使の黒犬】",0,0,0,0,3138,0,0,0,0,0
20139,"共通攻撃【落下・c3350動く樹】",0,0,0,0,3139,0,0,0,0,0
20140,"共通攻撃【着地・c3350動く樹】",0,0,0,0,3140,0,0,0,0,0
20141,"共通攻撃【落下・c3380大ヒル】",0,0,0,0,3141,0,0,0,0,0
20142,"共通攻撃【着地・c3380大ヒル】",0,0,0,0,3142,0,0,0,0,0
20143,"共通攻撃【吹っ飛ぶ・c3380大ヒル】",0,0,0,0,3143,0,0,0,0,0
20144,"共通攻撃【ステップ・ｃ3410カエルエイ】",0,0,0,0,3144,0,0,0,0,0
20145,"共通攻撃【吹っ飛ぶ・ｃ3410カエルエイ】",0,0,0,0,3145,0,0,0,0,0
20146,"共通攻撃【ステップ・ｃ5360口裂け大猫】",0,0,0,0,3146,0,0,0,0,0
20147,"共通攻撃【落下・ｃ5360口裂け大猫】",0,0,0,0,3147,0,0,0,0,0
20148,"共通攻撃【着地・ｃ5360口裂け大猫】",0,0,0,0,3148,0,0,0,0,0
20149,"共通攻撃【吹っ飛ぶ・ｃ5360口裂け大猫】",0,0,0,0,3149,0,0,0,0,0
20150,"共通攻撃【ステップ（右足）・c2320アイアンゴーレム】",0,0,0,0,3150,0,0,0,0,0
20151,"共通攻撃【ステップ（左足）・c2320アイアンゴーレム】",0,0,0,0,3151,0,0,0,0,0
20152,"共通攻撃【落下・ｃ2320アイアンゴーレム】",0,0,0,0,3152,0,0,0,0,0
20153,"共通攻撃【着地・ｃ2320アイアンゴーレム】",0,0,0,0,3153,0,0,0,0,0
20154,"共通攻撃【ステップ・c5210聖剣の狼】",0,0,0,0,3154,0,0,0,0,0
20155,"共通攻撃【ステップ（後ろ足のみ）・c5210聖剣の狼】",0,0,0,0,3155,0,0,0,0,0
20156,"共通攻撃【落下・c5210聖剣の狼】",0,0,0,0,3156,0,0,0,0,0
20157,"共通攻撃【着地・c5210聖剣の狼】",0,0,0,0,3157,0,0,0,0,0
20158,"共通攻撃【ステップ・c5280焔の魔女クラグスパイダー】",0,0,0,0,3158,0,0,0,0,0
20159,"共通攻撃【落下・c5280焔の魔女クラグスパイダー】",0,0,0,0,3159,0,0,0,0,0
20160,"共通攻撃【着地・c5280焔の魔女クラグスパイダー】",0,0,0,0,3160,0,0,0,0,0
20161,"共通攻撃【落下・c5320皇母妹】",0,0,0,0,3161,0,0,0,0,0
20162,"共通攻撃【着地・c5320皇母妹】",0,0,0,0,3162,0,0,0,0,0
20163,"共通攻撃【吹っ飛ぶ・c5320皇母妹】",0,0,0,0,3163,0,0,0,0,0
20164,"共通攻撃【落下・c5350ガーゴイル】",0,0,0,0,3164,0,0,0,0,0
20165,"共通攻撃【着地・c5350ガーゴイル】",0,0,0,0,3165,0,0,0,0,0
20166,"共通攻撃【ステップ・c5350ガーゴイル】",0,0,0,0,3166,0,0,0,0,0
20167,"共通攻撃【吹っ飛ぶ・c5350ガーゴイル】",0,0,0,0,3167,0,0,0,0,0
20168,"共通攻撃【ステップ・c2260ヤリデーモン】",0,0,0,0,3168,0,0,0,0,0
20169,"共通攻撃【落下・c2260ヤリデーモン】",0,0,0,0,3169,0,0,0,0,0
20170,"共通攻撃【着地・c2260ヤリデーモン】",0,0,0,0,3170,0,0,0,0,0
20171,"共通攻撃【吹っ飛ぶ・c2260ヤリデーモン】",0,0,0,0,3171,0,0,0,0,0
20172,"共通攻撃【ステップ（攻撃中）・c2260ヤリデーモン】",0,0,0,0,3172,0,0,0,0,0
20173,"共通攻撃【落下・ｃ1202犬ネズミ（大）】",0,0,0,0,3173,0,0,0,0,0
20174,"共通攻撃【着地・ｃ1202犬ネズミ（大）】",0,0,0,0,3174,0,0,0,0,0
20175,"共通攻撃【ステップ・ｃ1202犬ネズミ（大）】",0,0,0,0,3175,0,0,0,0,0
20176,"共通攻撃【落下・c3460アーマードタスク】",0,0,0,0,3176,0,0,0,0,0
20177,"共通攻撃【着地・c3460アーマードタスク】",0,0,0,0,3177,0,0,0,0,0
20178,"共通攻撃【吹っ飛ぶ・c3460アーマードタスク】",0,0,0,0,3178,0,0,0,0,0
20179,"共通攻撃【落下・c3490ドリフトアイテム】",0,0,0,0,3179,0,0,0,0,0
20180,"共通攻撃【着地・c3490ドリフトアイテム】",0,0,0,0,3180,0,0,0,0,0
20181,"共通攻撃【吹っ飛ぶ・c3490ドリフトアイテム】",0,0,0,0,3181,0,0,0,0,0
20182,"共通攻撃【ステップ・c3490ドリフトアイテム】",0,0,0,0,3182,0,0,0,0,0
20183,"共通攻撃【仰向け落下・ｃ2360四騎士C】",0,0,0,0,3183,0,0,0,0,0
20184,"共通攻撃【うつ伏せ落下・ｃ2360四騎士C】",0,0,0,0,3184,0,0,0,0,0
20185,"共通攻撃【落下・c3240イザリス】",0,0,0,0,3185,0,0,0,0,0
20186,"共通攻撃【着地・c3240イザリス】",0,0,0,0,3186,0,0,0,0,0
20187,"共通攻撃【吹っ飛ぶ・c3240イザリス】",0,0,0,0,3187,0,0,0,0,0
20188,"共通攻撃【落下・c3250イザリス・クイーン】",0,0,0,0,3188,0,0,0,0,0
20189,"共通攻撃【着地・c3250イザリス・クイーン】",0,0,0,0,3189,0,0,0,0,0
20190,"共通攻撃【吹っ飛ぶ・c3250イザリス・クイーン】",0,0,0,0,3190,0,0,0,0,0
20191,"共通攻撃【小吹っ飛ぶ・c3250イザリス・クイーン】",0,0,0,0,3191,0,0,0,0,0
20192,"共通攻撃【落下・c3330ビシャーチャ】",0,0,0,0,3192,0,0,0,0,0
20193,"共通攻撃【仰向け落下・c3330ビシャーチャ】",0,0,0,0,3193,0,0,0,0,0
20194,"共通攻撃【うつ伏せ落下・c3330ビシャーチャ】",0,0,0,0,3194,0,0,0,0,0
20195,"共通攻撃【着地・c3330ビシャーチャ】",0,0,0,0,3195,0,0,0,0,0
20196,"共通攻撃【ドスン着地・c3330ビシャーチャ】",0,0,0,0,3196,0,0,0,0,0
20197,"共通攻撃【仰向け着地・c3330ビシャーチャ】",0,0,0,0,3197,0,0,0,0,0
20198,"共通攻撃【うつ伏せ着地・c3330ビシャーチャ】",0,0,0,0,3198,0,0,0,0,0
20199,"共通攻撃【吹っ飛ぶ・c3330ビシャーチャ】",0,0,0,0,3199,0,0,0,0,0
20200,"共通攻撃【落下・ｃ2830不死人ファランクス】",0,0,0,0,3200,0,0,0,0,0
20201,"共通攻撃【着地・ｃ2830不死人ファランクス】",0,0,0,0,3201,0,0,0,0,0
20202,"共通攻撃【吹っ飛ぶ・ｃ2830不死人ファランクス】",0,0,0,0,3202,0,0,0,0,0
20203,"共通攻撃【落下・c3400クラグスパイダー子】",0,0,0,0,3203,0,0,0,0,0
20204,"共通攻撃【着地・c3400クラグスパイダー子】",0,0,0,0,3204,0,0,0,0,0
20205,"共通攻撃【吹っ飛ぶ・c3400クラグスパイダー子】",0,0,0,0,3205,0,0,0,0,0
20206,"共通攻撃【ステップ・c3400クラグスパイダー子】",0,0,0,0,3206,0,0,0,0,0
20207,"共通攻撃【ステップ・c3480太陽虫】",0,0,0,0,3207,0,0,0,0,0
20208,"共通攻撃【落下・c2300徘徊デーモン】",0,0,0,0,3208,0,0,0,0,0
20209,"共通攻撃【ドスン着地・ｃ2300徘徊デーモン】",0,0,0,0,3209,0,0,0,0,0
20210,"共通攻撃【吹っ飛ぶ・ｃ2300徘徊デーモン】",0,0,0,0,3210,0,0,0,0,0
20211,"共通攻撃【落下・c2860巨人奴隷】",0,0,0,0,3211,0,0,0,0,0
20212,"共通攻撃【着地・c2860巨人奴隷】",0,0,0,0,3212,0,0,0,0,0
20213,"共通攻撃【ステップ・c2870巨人衛兵】",0,0,0,0,3213,0,0,0,0,0
20214,"共通攻撃【ステップ・c2930スケルトン（車輪）】",0,0,0,0,3214,0,0,0,0,0
20215,"共通攻撃【吹っ飛ぶ・c2930スケルトン（車輪）】",0,0,0,0,3215,0,0,0,0,0
20216,"共通攻撃【吹っ飛ぶ（車輪）・c2930スケルトン（車輪）】",0,0,0,0,3216,0,0,0,0,0
20217,"共通攻撃【落下・ｃ3370木登りトカゲ】",0,0,0,0,3217,0,0,0,0,0
20218,"共通攻撃【着地・ｃ3370木登りトカゲ】",0,0,0,0,3218,0,0,0,0,0
20219,"共通攻撃【吹っ飛ぶ・ｃ3370木登りトカゲ】",0,0,0,0,3219,0,0,0,0,0
20220,"共通攻撃【ステップ・ｃ3370木登りトカゲ】",0,0,0,0,3220,0,0,0,0,0
20221,"共通攻撃【落下・ｃ3390穴掘りウジ虫】",0,0,0,0,3221,0,0,0,0,0
20222,"共通攻撃【着地・c3390穴掘りウジ虫】",0,0,0,0,3222,0,0,0,0,0
20223,"共通攻撃【ステップ・ｃ3420ドラゴンゾンビ】",0,0,0,0,3223,0,0,0,0,0
20224,"共通攻撃【落下・ｃ3420ドラゴンゾンビ】",0,0,0,0,3224,0,0,0,0,0
20225,"共通攻撃【着地・ｃ3420ドラゴンゾンビ】",0,0,0,0,3225,0,0,0,0,0
20226,"共通攻撃【落下・ｃ3420ドラゴンゾンビ（下半身）】",0,0,0,0,3226,0,0,0,0,0
20227,"共通攻撃【着地・ｃ3420ドラゴンゾンビ（下半身）】",0,0,0,0,3227,0,0,0,0,0
20228,"共通攻撃【落下・ｃ3500ビッグゼリー】",0,0,0,0,3228,0,0,0,0,0
20229,"共通攻撃【着地・ｃ3500ビッグゼリー】",0,0,0,0,3229,0,0,0,0,0
20230,"共通攻撃【落下・ｃ3520ワイバーン】",0,0,0,0,3230,0,0,0,0,0
20231,"共通攻撃【着地・ｃ3520ワイバーン】",0,0,0,0,3231,0,0,0,0,0
20232,"共通攻撃【ステップ・ｃ3520ワイバーン】",0,0,0,0,3232,0,0,0,0,0
20233,"共通攻撃【落下・ｃ5200ムカデデーモン】",0,0,0,0,3233,0,0,0,0,0
20234,"共通攻撃【着地・ｃ5200ムカデデーモン】",0,0,0,0,3234,0,0,0,0,0
20235,"共通攻撃【ステップ・ｃ5200ムカデデーモン】",0,0,0,0,3235,0,0,0,0,0
20236,"共通攻撃【落下・ｃ5201ムカデデーモンの腕】",0,0,0,0,3236,0,0,0,0,0
20237,"共通攻撃【着地・ｃ5201ムカデデーモンの腕】",0,0,0,0,3237,0,0,0,0,0
20238,"共通攻撃【ステップ・ｃ5200ムカデデーモンの腕】",0,0,0,0,3238,0,0,0,0,0
20239,"共通攻撃【落下・ｃ5201ムカデデーモンの尻尾】",0,0,0,0,3239,0,0,0,0,0
20240,"共通攻撃【着地・ｃ5201ムカデデーモンの尻尾】",0,0,0,0,3240,0,0,0,0,0
20241,"共通攻撃【ステップ・ｃ5202ムカデデーモンの尻尾】",0,0,0,0,3241,0,0,0,0,0
20242,"共通攻撃【落下・ｃ5260貪食ドラゴン】",0,0,0,0,3242,0,0,0,0,0
20243,"共通攻撃【ステップ・ｃ2780ミミック】",0,0,0,0,3243,0,0,0,0,0
20244,"共通攻撃【落下・ｃ5220墓王】",0,0,0,0,3244,0,0,0,0,0
20245,"共通攻撃【着地・ｃ5220墓王】",0,0,0,0,3245,0,0,0,0,0
20246,"共通攻撃【落下・ｃ3450坐禅ドラゴン】",0,0,0,0,3246,0,0,0,0,0
20247,"共通攻撃【着地・ｃ3450坐禅ドラゴン】",0,0,0,0,3247,0,0,0,0,0
20248,"共通攻撃【着地（手の部分）・ｃ3450坐禅ドラゴン】",0,0,0,0,3248,0,0,0,0,0
20249,"共通攻撃【落下・ｃ5290白竜シース】",0,0,0,0,3249,0,0,0,0,0
20250,"共通攻撃【着地・ｃ5290白竜シース】",0,0,0,0,3250,0,0,0,0,0
20251,"共通攻撃【着地（触手右）・ｃ5290白竜シース】",0,0,0,0,3251,0,0,0,0,0
20252,"共通攻撃【着地（触手左）・ｃ5290白竜シース】",0,0,0,0,3252,0,0,0,0,0
20253,"共通攻撃【着地（触手後）・ｃ5290白竜シース】",0,0,0,0,3253,0,0,0,0,0
20254,"共通攻撃【落下・c2230デブデーモン】",0,0,0,0,3254,0,0,0,0,0
20255,"共通攻撃【ドスン着地・c2230デブデーモン】",0,0,0,0,3255,0,0,0,0,0
20256,"共通攻撃【ステップ・c2230デブデーモン】",0,0,0,0,3256,0,0,0,0,0
20257,"共通攻撃【落下・c2250ハンマーデーモン】",0,0,0,0,3257,0,0,0,0,0
20258,"共通攻撃【ステップ・c2250ハンマーデーモン】",0,0,0,0,3258,0,0,0,0,0
20259,"共通攻撃【ステップ・c2400アサシン】",0,0,0,0,3259,0,0,0,0,0
20260,"共通攻撃【ドスン着地・c5271グリフィス（大）】",0,0,0,0,3260,0,0,0,0,0
20261,"共通攻撃【吹っ飛ぶ・c2900スケルトン】",0,0,0,0,3261,0,0,0,0,0
20262,"共通攻撃【ステップ・ｃ2920骨太スケルトン】",0,0,0,0,3262,0,0,0,0,0
20263,"共通攻撃【はしご上攻撃・c2690蛇人A】",0,0,0,0,3263,0,0,0,0,0
20264,"共通攻撃【落下・c2430動く石像】",0,0,0,0,3264,0,0,0,0,0
20265,"共通攻撃【着地・c2430動く石像】",0,0,0,0,3265,0,0,0,0,0
20266,"共通攻撃【吹っ飛ぶ・c2430動く石像】",0,0,0,0,3266,0,0,0,0,0
20267,"共通攻撃【落下・ｃ2940スケルトン赤子】",0,0,0,0,3267,0,0,0,0,0
20268,"共通攻撃【落下・c3200_うごめく腐肉】",0,0,0,0,3268,0,0,0,0,0
20269,"共通攻撃【落下・c5240プリンスイザリス】",0,0,0,0,3269,0,0,0,0,0
20300,"【DLC】新・共通攻撃【足元・大ダメージ・人型】",0,0,0,0,3300,0,0,0,0,0
20301,"【DLC】新・共通攻撃【中心・大ダメージ・人型】",0,0,0,0,3301,0,0,0,0,0
20303,"【DLC】新・共通攻撃【足元・小ダメージ・人型】",0,0,0,0,3303,0,0,0,0,0
20306,"【DLC】新・共通攻撃【中心・ダメージなし・人型】",0,0,0,0,3306,0,0,0,0,0
20307,"【DLC】新・共通攻撃【背中・ダメージなし・人型】",0,0,0,0,3307,0,0,0,0,0
20308,"【DLC】新・共通攻撃【足元・ダメージなし・人型】",0,0,0,0,3308,0,0,0,0,0
20309,"【DLC】新・共通攻撃【お腹・ダメージなし・人型】",0,0,0,0,3309,0,0,0,0,0
20310,"共通攻撃【ステップ・c1000猟犬】",0,0,0,0,3310,0,0,0,0,0
20311,"共通攻撃【落下・c1000猟犬】",0,0,0,0,3311,0,0,0,0,0
20312,"共通攻撃【着地・c1000猟犬】",0,0,0,0,3312,0,0,0,0,0
20313,"共通攻撃【吹っ飛ぶ・c1000猟犬】",0,0,0,0,3313,0,0,0,0,0
20314,"共通攻撃【ステップ（右足）・c5000教区長】",0,0,0,0,3314,0,0,0,0,0
20315,"共通攻撃【ステップ（左足）・c5000教区長】",0,0,0,0,3315,0,0,0,0,0
20316,"共通攻撃【ステップ（左手）・c5000教区長】",0,0,0,0,3316,0,0,0,0,0
20317,"共通攻撃【落下・ｃ5000教区長】",0,0,0,0,3317,0,0,0,0,0
20318,"共通攻撃【着地・ｃ5000教区長】",0,0,0,0,3318,0,0,0,0,0
20319,"共通攻撃【踏み込み（右足）・c5000教区長】",0,0,0,0,3319,0,0,0,0,0
20320,"共通攻撃【踏み込み（左足）・c5000教区長】",0,0,0,0,3320,0,0,0,0,0
20321,"共通攻撃【落下・c1110死と闇の眷属】",0,0,0,0,3321,0,0,0,0,0
20322,"共通攻撃【着地・c1110死と闇の眷属】",0,0,0,0,3322,0,0,0,0,0
20323,"共通攻撃【吹っ飛ぶ・c1110死と闇の眷属】",0,0,0,0,3323,0,0,0,0,0
20324,"共通攻撃【ステップ・c1100下水ネズミ】",0,0,0,0,3324,0,0,0,0,0
20325,"共通攻撃【落下・c1100下水ネズミ】",0,0,0,0,3325,0,0,0,0,0
20326,"共通攻撃【着地・c1100下水ネズミ】",0,0,0,0,3326,0,0,0,0,0
20327,"共通攻撃【吹っ飛ぶ・c1100下水ネズミ】",0,0,0,0,3327,0,0,0,0,0
20328,"共通攻撃【ステップ・c1170屍肉鳥】",0,0,0,0,3328,0,0,0,0,0
20329,"共通攻撃【落下・c1170屍肉鳥】",0,0,0,0,3329,0,0,0,0,0
20330,"共通攻撃【着地・c1170屍肉鳥】",0,0,0,0,3330,0,0,0,0,0
20331,"共通攻撃【吹っ飛ぶ・c1170屍肉鳥】",0,0,0,0,3331,0,0,0,0,0
20332,"共通攻撃【ステップ（右足）・c5020聖女ビースト】",0,0,0,0,3332,0,0,0,0,0
20333,"共通攻撃【ステップ（左足）・c5020聖女ビースト】",0,0,0,0,3333,0,0,0,0,0
20334,"共通攻撃【ステップ（左手）・c5020聖女ビースト】",0,0,0,0,3334,0,0,0,0,0
20335,"共通攻撃【落下・c5020聖女ビースト】",0,0,0,0,3335,0,0,0,0,0
20336,"共通攻撃【着地・c5020聖女ビースト】",0,0,0,0,3336,0,0,0,0,0
20337,"共通攻撃【踏み込み（右足）・c5000教区長】",0,0,0,0,3337,0,0,0,0,0
20338,"共通攻撃【踏み込み（左足）・c5000教区長】",0,0,0,0,3338,0,0,0,0,0
20339,"共通攻撃【ステップ・c1140狂信者の獣】",0,0,0,0,3339,0,0,0,0,0
20340,"共通攻撃【吹っ飛ぶ・c1140狂信者の獣】",0,0,0,0,3340,0,0,0,0,0
20341,"共通攻撃【打ち上げ・c1140狂信者の獣】",0,0,0,0,3341,0,0,0,0,0
20342,"共通攻撃【着地・ダメージ無し・c5520レッサーデーモンバリエーション】",0,0,0,0,3342,0,0,0,0,0
20343,"共通攻撃【着地・c2510月の落とし子】",0,0,0,0,3343,0,0,0,0,0
20344,"共通攻撃【ステップ・c2130血舐め】",0,0,0,0,3344,0,0,0,0,0
20345,"共通攻撃【落下・c2130血舐め】",0,0,0,0,3345,0,0,0,0,0
20346,"共通攻撃【着地・c2130血舐め】",0,0,0,0,3346,0,0,0,0,0
20347,"共通攻撃【吹っ飛ぶ・c2130血舐め】",0,0,0,0,3347,0,0,0,0,0
20348,"共通攻撃【ステップ・c2530星の花】",0,0,0,0,3348,0,0,0,0,0
20349,"共通攻撃【落下・c5090始祖ビースト】",0,0,0,0,3349,0,0,0,0,0
20350,"共通攻撃【着地・c5090始祖ビースト】",0,0,0,0,3350,0,0,0,0,0
20351,"共通攻撃【落下・c5100白痴の蜘蛛】",0,0,0,0,3351,0,0,0,0,0
20352,"共通攻撃【着地・c5100白痴の蜘蛛】",0,0,0,0,3352,0,0,0,0,0
20353,"共通攻撃【押し・c2610群衆女】",0,0,0,0,3353,0,0,0,0,0
20360,"共通攻撃【ステップ（右後足）・c45100ルドウイーク】",0,0,0,0,3360,0,0,0,0,0
20361,"共通攻撃【ステップ（左後足）・c45100ルドウイーク】",0,0,0,0,3361,0,0,0,0,0
20362,"共通攻撃【ステップ（右前足）・c45100ルドウイーク】",0,0,0,0,3362,0,0,0,0,0
20363,"共通攻撃【ステップ（左前足）・c45100ルドウイーク】",0,0,0,0,3363,0,0,0,0,0
30000,"共通攻撃【投げダメージ周囲怯ませ・つかみ】",0,0,0,0,4020,0,0,0,0,0
30001,"共通攻撃【投げダメージ周囲怯ませ・ふっとび】",0,0,0,0,4021,0,0,0,0,0
210000100,"c1000_猟犬_引っ掻く1",10000,100,2,0,100000,0,0,0,7,0
210000101,"c1000_猟犬_引っ掻く2",10000,101,2,0,100001,0,0,0,6,0
210000110,"c1000_猟犬_噛みつく1",10000,110,2,0,100010,0,0,0,6,0
210000111,"c1000_猟犬_噛みつく2",10000,111,2,0,100011,0,0,0,6,0
210000120,"c1000_猟犬_飛び掛かる（短）",10000,120,2,0,100020,0,0,0,6,0
210000130,"c1000_猟犬_飛び掛かる（長）",10000,130,2,0,100030,0,0,0,6,0
210000140,"c1000_猟犬_走り抜ける",10000,140,2,0,100040,0,0,0,6,0
210000150,"c1000_猟犬_のしかかって噛みつく",10000,150,2,0,100050,0,0,0,6,0
210000160,"c1000_猟犬_あばれ引っ掻き（1段目）",10000,160,2,0,100060,0,0,0,7,0
210000161,"c1000_猟犬_あばれ引っ掻き（2段目）",10000,161,2,0,100061,0,0,0,6,0
210000162,"c1000_猟犬_あばれ引っ掻き（3段目）",10000,162,2,0,100062,0,0,0,7,0
210000163,"c1000_猟犬_あばれ引っ掻き（4段目）",10000,163,2,0,100063,0,0,0,6,0
210000164,"c1000_猟犬_あばれ引っ掻き（5段目）",10000,164,2,0,100064,0,0,0,7,0
210000165,"c1000_猟犬_あばれ引っ掻き（6段目）",10000,165,2,0,100065,0,0,0,6,0
210000166,"c1000_猟犬_噛みつく3",10000,166,2,0,100066,0,0,0,6,0
210000170,"c1000_猟犬__投げ攻撃",10000,170,2,0,100070,0,0,0,6,0
210000180,"c1000_猟犬__体当たり用",10000,180,2,0,100080,0,0,0,6,0
210000200,"c1000_猟犬__窓破壊用",10000,200,2,0,100090,0,0,0,6,0
210000201,"c1000_猟犬__窓破壊用 引っ掻き1",10000,201,2,0,100091,0,0,0,6,0
210000202,"c1000_猟犬__窓破壊用 引っ掻き2",10000,202,2,0,100092,0,0,0,7,0
210000203,"c1000_猟犬__扉くぐり用",10000,203,2,0,100093,0,0,0,6,0
210000900,"c1000_猟犬_延焼巻き込み攻撃",10000,900,2,1,20000,0,0,0,6,0
210100100,"c1010_司祭_炎魔法（小）",10100,100,2,1,101000,0,0,0,6,0
210100101,"c1010_司祭_炎魔法（小）_延焼用ダミー",10100,101,2,1,101001,0,0,0,6,0
210100110,"c1010_司祭_炎魔法（中）",10100,110,2,1,101010,0,0,0,6,0
210100111,"c1010_司祭_炎魔法（中）_延焼用ダミー",10100,111,2,1,101011,0,0,0,6,0
210100120,"c1010_司祭_杖をぶんぶんなぎ払う（1撃目）",10100,120,2,0,101020,0,0,0,6,0
210100121,"c1010_司祭_杖をぶんぶんなぎ払う（2撃目）",10100,121,2,0,101021,0,0,0,6,0
210100130,"c1010_司祭_呪う",10100,130,2,0,101030,0,0,0,6,0
210100140,"c1010_司祭_炎魔法（コンボ）",10100,140,2,1,101040,0,0,0,6,0
210100141,"c1010_司祭_炎魔法（コンボ）_延焼用ダミー",10100,141,2,1,101041,0,0,0,6,0
210100200,"c1010_廃墟スナイパー_射撃",10100,200,2,1,101100,0,0,0,6,0
210100210,"c1010_廃墟スナイパー_連射",10100,210,2,1,101110,0,0,0,6,0
210100220,"c1010_廃墟スナイパー_速射",10100,220,2,1,101120,0,0,0,6,0
210100300,"c1010_森砲台（近距離）",10100,300,2,1,101800,0,0,0,6,0
210100301,"c1010_森砲台（中距離）",10100,301,2,1,101801,0,0,0,6,0
210100302,"c1010_森砲台（遠距離）",10100,302,2,1,101802,0,0,0,6,0
210100303,"c1010_森砲台（30～40m）",10100,303,2,1,101803,0,0,0,6,0
210100304,"c1010_森砲台（20～30m）",10100,304,2,1,101804,0,0,0,6,0
210100305,"c1010_森砲台（15～20m）",10100,305,2,1,101805,0,0,0,6,0
210100306,"c1010_森砲台（～15m）当たり大きめ",10100,306,2,1,101806,0,0,0,6,0
210100310,"c1010_生贄街砲台（ガトリング）",10100,310,2,1,101820,0,0,0,6,0
