ID,Description,isUnique:1,gemNameIdOffset,disableSlotRateModify:1,slotTypeRateA,slotTypeRateB,slotTypeRateC,slotTypeRateD,slotTypeRateE,slotTypeRateF,gemRankDoping,gemeffectGenParamType_0,gemeffectGenParam_0,manifestRate_0,negativizeRate_0,gemeffectGenParamType_1,gemeffectGenParam_1,manifestRate_1,negativizeRate_1,gemeffectGenParamType_2,gemeffectGenParam_2,manifestRate_2,negativizeRate_2,gemeffectGenParamType_3,gemeffectGenParam_3,manifestRate_3,negativizeRate_3,gemeffectGenParamType_4,gemeffectGenParam_4,manifestRate_4,negativizeRate_4,gemeffectGenParamType_5,gemeffectGenParam_5,manifestRate_5,negativizeRate_5,equipableSegmentBody:1,equipableSegmentWeapon:1,unremovable:1,isGuestDrop:1
154,魔石効果テスト_マイナス効果_HPリジェネ,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,350600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
155,魔石効果テスト_マイナス効果_武器耐久度（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,380600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
156,魔石効果テスト_マイナス効果_攻撃時HPダメージ,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
157,魔石効果テスト_マイナス効果_最大HP（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
158,魔石効果テスト_マイナス効果_最大スタミナ（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
159,魔石効果テスト_マイナス効果_最大MP（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
200,魔石効果テスト_デメリット付プラス効果_攻撃力【斬撃】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
201,魔石効果テスト_デメリット付プラス効果_攻撃力【打撃】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
202,魔石効果テスト_デメリット付プラス効果_攻撃力【刺突】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
203,魔石効果テスト_デメリット付プラス効果_攻撃力【銃】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,40600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
204,魔石効果テスト_デメリット付プラス効果_攻撃力【魔法】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,50600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
205,魔石効果テスト_デメリット付プラス効果_攻撃力【炎】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,60600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
206,魔石効果テスト_デメリット付プラス効果_攻撃力【雷】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,70600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
207,魔石効果テスト_デメリット付プラス効果_攻撃力【物理】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,80600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
208,魔石効果テスト_デメリット付プラス効果_攻撃力【全】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
209,魔石効果テスト_デメリット付プラス効果_攻撃力【斬撃】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
210,魔石効果テスト_デメリット付プラス効果_攻撃力【打撃】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,111600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
211,魔石効果テスト_デメリット付プラス効果_攻撃力【刺突】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,121600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
212,魔石効果テスト_デメリット付プラス効果_攻撃力【銃】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,131600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
213,魔石効果テスト_デメリット付プラス効果_攻撃力【魔法】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,141600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
214,魔石効果テスト_デメリット付プラス効果_攻撃力【炎】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,151600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
215,魔石効果テスト_デメリット付プラス効果_攻撃力【雷】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,161600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
216,魔石効果テスト_デメリット付プラス効果_攻撃力【物理】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,171600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
217,魔石効果テスト_デメリット付プラス効果_攻撃力【全】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,181600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
218,魔石効果テスト_デメリット付プラス効果_攻撃力補正【筋力】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,201600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
219,魔石効果テスト_デメリット付プラス効果_攻撃力補正【技量】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,211600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
220,魔石効果テスト_デメリット付プラス効果_攻撃力補正【射撃】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,221600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
221,魔石効果テスト_デメリット付プラス効果_攻撃力補正【魔法】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,231600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
222,魔石効果テスト_デメリット付プラス効果_特攻ダメージ【獣】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,241600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
223,魔石効果テスト_デメリット付プラス効果_特攻ダメージ【月】（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,261600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
224,魔石効果テスト_デメリット付プラス効果_状態異常攻撃力【毒】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,281600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
225,魔石効果テスト_デメリット付プラス効果_状態異常攻撃力【出血】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,291600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
226,魔石効果テスト_デメリット付プラス効果_カウンターダメージ（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,300600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
227,魔石効果テスト_デメリット付プラス効果_攻撃時スタミナ消費（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,311600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
228,魔石効果テスト_デメリット付プラス効果_溜め攻撃力（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,331600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
229,魔石効果テスト_デメリット付プラス効果_HPリジェネ,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,341600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
230,魔石効果テスト_デメリット付プラス効果_リゲイン回復量（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,360600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
231,魔石効果テスト_デメリット付プラス効果_武器耐久度（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,370600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
232,魔石効果テスト_デメリット付プラス効果_攻撃力【物理】【HP最大時】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,391600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
233,魔石効果テスト_デメリット付プラス効果_攻撃力【物理】【HP瀕死時】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,401600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
234,魔石効果テスト_デメリット付プラス効果_攻撃力【物理】【他PCボス撃破配信】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
235,魔石効果テスト_デメリット付プラス効果_攻撃力【全】【HP最大時】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,421600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
236,魔石効果テスト_デメリット付プラス効果_攻撃力【全】【HP瀕死時】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,2,431600,100.0,0.0,2,190600,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
237,魔石効果テスト_デメリット付プラス効果_攻撃力【全】【他PCボス撃破配信】（固定値）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
238,魔石効果テスト_デメリット付プラス効果_HPリジェネ【物理】【HP最大時】,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
239,魔石効果テスト_デメリット付プラス効果_HPリジェネ【物理】【HP瀕死時】,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
240,魔石効果テスト_デメリット付プラス効果_HPリジェネ【物理】【他PCボス撃破配信】,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
241,魔石効果テスト_デメリット付プラス効果_攻撃音消去,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
242,魔石効果テスト_デメリット付プラス効果_最大HP（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
243,魔石効果テスト_デメリット付プラス効果_最大MP（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
244,魔石効果テスト_デメリット付プラス効果_最大スタミナ（倍率）,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
245,魔石効果テスト_デメリット付プラス効果_魔法属性変換,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
246,魔石効果テスト_デメリット付プラス効果_炎属性変換,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
247,魔石効果テスト_デメリット付プラス効果_雷属性変換,0,0,0,1.0,1.0,1.0,1.0,1.0,100.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,1,0,0
400,魔石効果テスト_プラス効果_取得ソウル量,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1100002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
401,魔石効果テスト_プラス効果_アイテムドロップ率,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1102002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
402,魔石効果テスト_プラス効果_最大HP（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1103002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
403,魔石効果テスト_プラス効果_最大スタミナ（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1105002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
404,魔石効果テスト_プラス効果_投げ【ダメージ】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1107002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
405,魔石効果テスト_プラス効果_投げ【HP回復】（固定値）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1108002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
406,魔石効果テスト_プラス効果_投げ【ソウル取得】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1112002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
407,魔石効果テスト_プラス効果_投げ【状態異常回復】（時間）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
408,魔石効果テスト_プラス効果_ダメージカット【斬撃】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1114002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
409,魔石効果テスト_プラス効果_ダメージカット【打撃】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1115002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
410,魔石効果テスト_プラス効果_ダメージカット【刺突】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1116002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
411,魔石効果テスト_プラス効果_ダメージカット【銃】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1117002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
412,魔石効果テスト_プラス効果_ダメージカット【炎】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1119002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
413,魔石効果テスト_プラス効果_ダメージカット【魔法】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1118002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
414,魔石効果テスト_プラス効果_ダメージカット【雷】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1121002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
415,魔石効果テスト_プラス効果_ダメージカット【物理】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1122002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
416,魔石効果テスト_プラス効果_ダメージカット【全】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1123002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
417,魔石効果テスト_プラス効果_耐性値【毒】,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1125002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
418,魔石効果テスト_プラス効果_耐性値【出血】,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1126002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
419,魔石効果テスト_プラス効果_耐性値【狂気】,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1127002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
420,魔石効果テスト_プラス効果_耐性値【全】,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1128002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
421,魔石効果テスト_プラス効果_獣化値,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1129002,100.0,0.0,1,1140002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
422,魔石効果テスト_プラス効果_エスト効果量,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1132002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
423,魔石効果テスト_プラス効果_エスト所持上限,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1134004,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
424,魔石効果テスト_プラス効果_スタミナ回復速度,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1138002,100.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
425,魔石効果テスト_プラス効果_着地軽減,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
426,魔石効果テスト_プラス効果_最大MP（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
427,魔石効果テスト_プラス効果_投げ【MP回復】（固定値）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
450,魔石効果テスト_マイナス効果_取得ソウル量,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
451,魔石効果テスト_マイナス効果_最大HP（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
452,魔石効果テスト_マイナス効果_最大スタミナ（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
453,魔石効果テスト_マイナス効果_ダメージカット【炎】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
454,魔石効果テスト_マイナス効果_ダメージカット【全】（倍率）,0,10000000,1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,0,-1,0.0,0.0,1,0,0,0
