ID,Description,wepParamId,gemSlotType_0,gemGenId_0,gemSlotType_1,gemGenId_1,gemSlotType_2,gemGenId_2,gemSlotType_3,gemGenId_3,gemSlotType_4,gemGenId_4,equipableGemSegmentMask,reserveGemSlotNo_0,reserveGemSlotNo_1,reserveGemSlotNo_2
24020300,"ノコギリ鞭＋３",24020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020400,"ノコギリ鞭＋４",24020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020500,"ノコギリ鞭＋５",24020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020600,"ノコギリ鞭＋６",24020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020700,"ノコギリ鞭＋７",24020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020800,"ノコギリ鞭＋８",24020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
24020900,"ノコギリ鞭＋９",24020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
24021000,"ノコギリ鞭＋１０",24021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
24090000,"徘徊ノコギリ鞭",24090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
24099000,"【イベント用】ノコギリ鞭",24099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000000,"多関節",25000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000100,"多関節＋１",25000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000200,"多関節＋２",25000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000300,"多関節＋３",25000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000400,"多関節＋４",25000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000500,"多関節＋５",25000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000600,"多関節＋６",25000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000700,"多関節＋７",25000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000800,"多関節＋８",25000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
25000900,"多関節＋９",25000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
25001000,"多関節＋１０",25001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
25010000,"多関節",25010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010100,"多関節＋１",25010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010200,"多関節＋２",25010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010300,"多関節＋３",25010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010400,"多関節＋４",25010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010500,"多関節＋５",25010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010600,"多関節＋６",25010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010700,"多関節＋７",25010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010800,"多関節＋８",25010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
25010900,"多関節＋９",25010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
25011000,"多関節＋１０",25011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
25020000,"多関節",25020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020100,"多関節＋１",25020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020200,"多関節＋２",25020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020300,"多関節＋３",25020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020400,"多関節＋４",25020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020500,"多関節＋５",25020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020600,"多関節＋６",25020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020700,"多関節＋７",25020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020800,"多関節＋８",25020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
25020900,"多関節＋９",25020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
25021000,"多関節＋１０",25021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
25090000,"徘徊多関節",25090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
25099000,"【イベント用】多関節",25099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000000,"月光剣",26000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000100,"月光剣＋１",26000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000200,"月光剣＋２",26000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000300,"月光剣＋３",26000300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000400,"月光剣＋４",26000400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000500,"月光剣＋５",26000500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000600,"月光剣＋６",26000600,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000700,"月光剣＋７",26000700,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000800,"月光剣＋８",26000800,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
26000900,"月光剣＋９",26000900,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
26001000,"月光剣＋１０",26001000,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
26010000,"月光剣",26010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010100,"月光剣＋１",26010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010200,"月光剣＋２",26010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010300,"月光剣＋３",26010300,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010400,"月光剣＋４",26010400,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010500,"月光剣＋５",26010500,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010600,"月光剣＋６",26010600,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010700,"月光剣＋７",26010700,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010800,"月光剣＋８",26010800,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
26010900,"月光剣＋９",26010900,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
26011000,"月光剣＋１０",26011000,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
26020000,"月光剣",26020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020100,"月光剣＋１",26020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020200,"月光剣＋２",26020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020300,"月光剣＋３",26020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020400,"月光剣＋４",26020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020500,"月光剣＋５",26020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020600,"月光剣＋６",26020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020700,"月光剣＋７",26020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020800,"月光剣＋８",26020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
26020900,"月光剣＋９",26020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
26021000,"月光剣＋１０",26021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
26090000,"徘徊月光剣",26090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
26099000,"【イベント用】月光剣",26099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000000,"双刃",27000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000100,"双刃＋１",27000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000200,"双刃＋２",27000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000300,"双刃＋３",27000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000400,"双刃＋４",27000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000500,"双刃＋５",27000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000600,"双刃＋６",27000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000700,"双刃＋７",27000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000800,"双刃＋８",27000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
27000900,"双刃＋９",27000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
27001000,"双刃＋１０",27001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
27010000,"双刃",27010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010100,"双刃＋１",27010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010200,"双刃＋２",27010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010300,"双刃＋３",27010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010400,"双刃＋４",27010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010500,"双刃＋５",27010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010600,"双刃＋６",27010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010700,"双刃＋７",27010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010800,"双刃＋８",27010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
27010900,"双刃＋９",27010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
27011000,"双刃＋１０",27011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
27020000,"双刃",27020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020100,"双刃＋１",27020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020200,"双刃＋２",27020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020300,"双刃＋３",27020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020400,"双刃＋４",27020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020500,"双刃＋５",27020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020600,"双刃＋６",27020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020700,"双刃＋７",27020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020800,"双刃＋８",27020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
27020900,"双刃＋９",27020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
27021000,"双刃＋１０",27021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
27090000,"徘徊双刃",27090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
27099000,"【イベント用】双刃",27099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000000,"ガンハンマ",28000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000100,"ガンハンマ＋１",28000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000200,"ガンハンマ＋２",28000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000300,"ガンハンマ＋３",28000300,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000400,"ガンハンマ＋４",28000400,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000500,"ガンハンマ＋５",28000500,1,-1,4,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000600,"ガンハンマ＋６",28000600,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000700,"ガンハンマ＋７",28000700,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000800,"ガンハンマ＋８",28000800,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
28000900,"ガンハンマ＋９",28000900,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
28001000,"ガンハンマ＋１０",28001000,1,-1,4,-1,1,-1,2147483904,-1,2147483904,-1,1,1,3,1
28010000,"ガンハンマ",28010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010100,"ガンハンマ＋１",28010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010200,"ガンハンマ＋２",28010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010300,"ガンハンマ＋３",28010300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010400,"ガンハンマ＋４",28010400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010500,"ガンハンマ＋５",28010500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010600,"ガンハンマ＋６",28010600,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010700,"ガンハンマ＋７",28010700,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010800,"ガンハンマ＋８",28010800,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
28010900,"ガンハンマ＋９",28010900,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
28011000,"ガンハンマ＋１０",28011000,1,-1,2,-1,1,-1,2147483904,-1,2147483904,-1,1,1,2,1
28020000,"ガンハンマ",28020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020100,"ガンハンマ＋１",28020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020200,"ガンハンマ＋２",28020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020300,"ガンハンマ＋３",28020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020400,"ガンハンマ＋４",28020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020500,"ガンハンマ＋５",28020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020600,"ガンハンマ＋６",28020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020700,"ガンハンマ＋７",28020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020800,"ガンハンマ＋８",28020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
28020900,"ガンハンマ＋９",28020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
28021000,"ガンハンマ＋１０",28021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
28090000,"徘徊ガンハンマ",28090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
28099000,"【イベント用】ガンハンマ",28099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000000,"十字メイス",29000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000100,"十字メイス＋１",29000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000200,"十字メイス＋２",29000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000300,"十字メイス＋３",29000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000400,"十字メイス＋４",29000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000500,"十字メイス＋５",29000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000600,"十字メイス＋６",29000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000700,"十字メイス＋７",29000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000800,"十字メイス＋８",29000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
29000900,"十字メイス＋９",29000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
29001000,"十字メイス＋１０",29001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
29010000,"十字メイス",29010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010100,"十字メイス＋１",29010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010200,"十字メイス＋２",29010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010300,"十字メイス＋３",29010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010400,"十字メイス＋４",29010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010500,"十字メイス＋５",29010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010600,"十字メイス＋６",29010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010700,"十字メイス＋７",29010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010800,"十字メイス＋８",29010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
29010900,"十字メイス＋９",29010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
29011000,"十字メイス＋１０",29011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
29020000,"十字メイス",29020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020100,"十字メイス＋１",29020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020200,"十字メイス＋２",29020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020300,"十字メイス＋３",29020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020400,"十字メイス＋４",29020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020500,"十字メイス＋５",29020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020600,"十字メイス＋６",29020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020700,"十字メイス＋７",29020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020800,"十字メイス＋８",29020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
29020900,"十字メイス＋９",29020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
29021000,"十字メイス＋１０",29021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
29090000,"徘徊十字メイス",29090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
29099000,"【イベント用】十字メイス",29099000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000000,"ウォーピック",30000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000100,"ウォーピック＋１",30000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000200,"ウォーピック＋２",30000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000300,"ウォーピック＋３",30000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000400,"ウォーピック＋４",30000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000500,"ウォーピック＋５",30000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000600,"ウォーピック＋６",30000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000700,"ウォーピック＋７",30000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000800,"ウォーピック＋８",30000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
30000900,"ウォーピック＋９",30000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
30001000,"ウォーピック＋１０",30001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
30010000,"ウォーピック",30010000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010100,"ウォーピック＋１",30010100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010200,"ウォーピック＋２",30010200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010300,"ウォーピック＋３",30010300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010400,"ウォーピック＋４",30010400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010500,"ウォーピック＋５",30010500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010600,"ウォーピック＋６",30010600,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010700,"ウォーピック＋７",30010700,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010800,"ウォーピック＋８",30010800,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
30010900,"ウォーピック＋９",30010900,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
30011000,"ウォーピック＋１０",30011000,1,-1,1,-1,4,-1,2147483904,-1,2147483904,-1,1,1,1,3
30020000,"ウォーピック",30020000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020100,"ウォーピック＋１",30020100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020200,"ウォーピック＋２",30020200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020300,"ウォーピック＋３",30020300,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020400,"ウォーピック＋４",30020400,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020500,"ウォーピック＋５",30020500,1,-1,2,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020600,"ウォーピック＋６",30020600,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020700,"ウォーピック＋７",30020700,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020800,"ウォーピック＋８",30020800,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
30020900,"ウォーピック＋９",30020900,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
30021000,"ウォーピック＋１０",30021000,1,-1,2,-1,4,-1,2147483904,-1,2147483904,-1,1,1,2,3
30090000,"徘徊ウォーピック",30090000,1,-1,2,-1,2,-1,2147483904,-1,2147483904,-1,1,0,0,0
30990000,"【イベント用】ウォーピック",30990000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000000,"丸鋸チェンソー",31000000,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000100,"丸鋸チェンソー＋１",31000100,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000200,"丸鋸チェンソー＋２",31000200,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000300,"丸鋸チェンソー＋３",31000300,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000400,"丸鋸チェンソー＋４",31000400,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000500,"丸鋸チェンソー＋５",31000500,1,-1,1,-1,2147483904,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000600,"丸鋸チェンソー＋６",31000600,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000700,"丸鋸チェンソー＋７",31000700,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000800,"丸鋸チェンソー＋８",31000800,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
31000900,"丸鋸チェンソー＋９",31000900,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
31001000,"丸鋸チェンソー＋１０",31001000,1,-1,1,-1,2,-1,2147483904,-1,2147483904,-1,1,1,1,2
