ID,Description,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,levelSyncCorrectId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,compTrophySedId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable:1,leftHandEquipable:1,bothHandEquipable:1,arrowSlotEquipable:1,boltSlotEquipable:1,enableGuard:1,enableParry:1,enableMagic:1,enableSorcery:1,enableMiracle:1,enableVowMagic:1,isNormalAttackType:1,isBlowAttackType:1,isSlashAttackType:1,isThrustAttackType:1,isEnhance:1,isLuckCorrect:1,isCustom:1,disableBaseChangeReset:1,disableRepair:1,isDarkHand:1,simpleModelForDlc:1,lanternWep:1,isVersusGhostWep:1,baseChangeCategory:6,isDragonSlayer:1,isDeposit:1,disableMultiDropShare:1,invisibleOnRemo:1,isAttributeWep:1,isEnchantLeftHand:1,isGuestDrop:1,therianthropeGuardResist,PhysAtkMenuDispType,wepmotionHangType,dmypolyId_Slot0RightHang,dmypolyId_Slot0RightFormA,dmypolyId_Slot0RightFormB,dmypolyId_Slot0LeftHang,dmypolyId_Slot0LeftFormA,dmypolyId_Slot0LeftFormB,dmypolyId_Slot1RightHang,dmypolyId_Slot1RightFormA,dmypolyId_Slot1RightFormB,dmypolyId_Slot1LeftHang,dmypolyId_Slot1LeftFormA,dmypolyId_Slot1LeftFormB,dmypolyId_Slot2RightHang,dmypolyId_Slot2RightFormA,dmypolyId_Slot2RightFormB,dmypolyId_Slot2LeftHang,dmypolyId_Slot2LeftFormA,dmypolyId_Slot2LeftFormB,dmypolyId_Slot3RightHang,dmypolyId_Slot3RightFormA,dmypolyId_Slot3RightFormB,dmypolyId_Slot3LeftHang,dmypolyId_Slot3LeftFormA,dmypolyId_Slot3LeftFormB,wepRegainHp,bulletConsumeNum,repositoryCategory
2000700,"日本刀＋７",200,55107,2090000,5.0,0.0,1240,500,30000,22.0,59.0,95.0,44.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,700,2000600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,155,0,0,0,54,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,2
2000800,"日本刀＋８",200,55108,2090000,5.0,0.0,1360,540,30000,23.0,61.0,100.0,46.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,800,2000700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,164,0,0,0,56,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,-1,2
2000900,"日本刀＋９",200,55109,2090000,5.0,0.0,1480,600,30000,24.0,63.0,105.0,47.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,900,2000800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,173,0,0,0,58,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,-1,2
2001000,"日本刀＋１０",200,55110,2090000,5.0,0.0,1600,640,30000,25.0,65.0,110.0,49.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,1000,2000900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,184,0,0,0,60,15,0,0,30,0,5,7,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,2
2010000,"日本刀",200,55200,2090000,5.0,0.0,400,160,30000,15.0,45.0,60.0,33.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,0,2010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,92,0,0,0,40,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,2
2010100,"日本刀＋１",200,55201,2090000,5.0,0.0,520,200,30000,16.0,47.0,65.0,34.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,100,2010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,101,0,0,0,42,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,-1,2
2010200,"日本刀＋２",200,55202,2090000,5.0,0.0,640,260,30000,17.0,49.0,70.0,36.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,200,2010100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,110,0,0,0,44,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,-1,2
2010300,"日本刀＋３",200,55203,2090000,5.0,0.0,760,300,30000,18.0,51.0,75.0,37.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,300,2010200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,119,0,0,0,46,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,2
2010400,"日本刀＋４",200,55204,2090000,5.0,0.0,880,360,30000,19.0,53.0,80.0,39.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,400,2010300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,128,0,0,0,48,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,-1,2
2010500,"日本刀＋５",200,55205,2090000,5.0,0.0,1000,400,30000,20.0,55.0,85.0,41.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,500,2010400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,137,0,0,0,50,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,2
2010600,"日本刀＋６",200,55206,2090000,5.0,0.0,1120,440,30000,21.0,57.0,90.0,42.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,600,2010500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,146,0,0,0,52,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,2
2010700,"日本刀＋７",200,55207,2090000,5.0,0.0,1240,500,30000,22.0,59.0,95.0,44.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,700,2010600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,155,0,0,0,54,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,2
2010800,"日本刀＋８",200,55208,2090000,5.0,0.0,1360,540,30000,23.0,61.0,100.0,46.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,800,2010700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,164,0,0,0,56,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,-1,2
2010900,"日本刀＋９",200,55209,2090000,5.0,0.0,1480,600,30000,24.0,63.0,105.0,47.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,900,2010800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,173,0,0,0,58,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,-1,2
2011000,"日本刀＋１０",200,55210,2090000,5.0,0.0,1600,640,30000,25.0,65.0,110.0,49.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,1000,2010900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,184,0,0,0,60,15,0,0,30,0,5,7,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,2
2020000,"日本刀",200,55300,2090000,5.0,0.0,400,160,30000,15.0,45.0,60.0,33.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,0,2020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,92,0,0,0,40,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,2
2020100,"日本刀＋１",200,55301,2090000,5.0,0.0,520,200,30000,16.0,47.0,65.0,34.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,100,2020000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,101,0,0,0,42,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,-1,2
2020200,"日本刀＋２",200,55302,2090000,5.0,0.0,640,260,30000,17.0,49.0,70.0,36.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,200,2020100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,110,0,0,0,44,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,-1,2
2020300,"日本刀＋３",200,55303,2090000,5.0,0.0,760,300,30000,18.0,51.0,75.0,37.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,300,2020200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,119,0,0,0,46,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,2
2020400,"日本刀＋４",200,55304,2090000,5.0,0.0,880,360,30000,19.0,53.0,80.0,39.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,400,2020300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,128,0,0,0,48,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,-1,2
2020500,"日本刀＋５",200,55305,2090000,5.0,0.0,1000,400,30000,20.0,55.0,85.0,41.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,500,2020400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,137,0,0,0,50,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,2
2020600,"日本刀＋６",200,55306,2090000,5.0,0.0,1120,440,30000,21.0,57.0,90.0,42.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,600,2020500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,146,0,0,0,52,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,2
2020700,"日本刀＋７",200,55307,2090000,5.0,0.0,1240,500,30000,22.0,59.0,95.0,44.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,700,2020600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,155,0,0,0,54,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,2
2020800,"日本刀＋８",200,55308,2090000,5.0,0.0,1360,540,30000,23.0,61.0,100.0,46.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,800,2020700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,164,0,0,0,56,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,-1,2
2020900,"日本刀＋９",200,55309,2090000,5.0,0.0,1480,600,30000,24.0,63.0,105.0,47.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,900,2020800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,173,0,0,0,58,15,0,0,30,0,5,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,-1,2
2021000,"日本刀＋１０",200,55310,2090000,5.0,0.0,1600,640,30000,25.0,65.0,110.0,49.0,30.0,30.0,30.0,30.0,6409,-1,-1,6740,-1,-1,1000,2020900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1063,1001,120,120,1,10,184,0,0,0,60,15,0,0,30,0,5,7,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,10,14,12,0,99,0,0,10,20,0,2,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,2
2090000,"徘徊刀",200,0,2090000,0.0,0.0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,-1,-1,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,7,0,3,29,2,0,50,50,0,1,0,0,27,0,0,0,0,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,412,300,-1,-1,-1,-1,412,412,412,-1,-1,-1,-1,-1,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,15
4000000,"双剣",400,35100,4090000,3.0,0.0,400,160,28000,0.0,60.0,0.0,40.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,0,4000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1060,1002,200,200,1,10,60,30,0,0,25,5,0,0,30,0,5,-1,0,-1,7,0,2,27,2,0,50,50,0,1,0,0,26,7,11,0,0,99,0,0,10,10,0,1,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,30,-1,0
4000100,"双剣＋１",400,35101,4090000,3.0,0.0,520,200,28000,0.0,65.0,0.0,43.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,100,4000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,130,-1,-1,1060,1002,200,200,1,10,66,33,0,0,26,5,0,0,30,0,5,-1,0,-1,7,0,2,27,2,0,50,50,0,1,0,0,26,7,11,0,0,99,0,0,10,10,0,1,0,0,0,30,30,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,400,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,340,-1,-1,-1,31,-1,0
